mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	tempo	qpm	tempo_visible	slur	crescendo_hairpin	crescendo_line	diminuendo_line	decrescendo_hairpin
194	190	1527/2	1559/2	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2003			articStaccatoBelow								
194	190	1529/2	1561/2	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2004											
195	191	1535/2	1567/2	0.0		1/4	1/4	Spanner	4/4	1	1	0														2	
195	191	1535/2	1567/2	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2005										2	
195	191	1539/2	1571/2	0.0		3/4	3/4	Spanner	4/4	1	1	0															
195	191	1533/2	1565/2	1.0		0	0	Chord	4/4	1	2	1/4		1/4	1	2006											
195	191	1535/2	1567/2	1.0		1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	2007							242				
195	191	1537/2	1569/2	1.0		1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	2008											
195	191	1539/2	1571/2	1.0		3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	2009							243				
195	191	1533/2	1565/2	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2010											
195	191	1535/2	1567/2	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2011							244				
195	191	1537/2	1569/2	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2012							244				
195	191	1539/2	1571/2	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2013							244				
196	192	1541/2	1573/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2014											
196	192	1543/2	1575/2	0.0		1/4	1/4	Dynamic	4/4	1	1	0						p									
196	192	1543/2	1575/2	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2015	p						245				
196	192	1547/2	1579/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2016							245				
196	192	1541/2	1573/2	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2017											
196	192	1543/2	1575/2	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2018							246				
196	192	1545/2	1577/2	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2019							246				
196	192	1547/2	1579/2	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2020							246				
196	192	1543/2	1575/2	1.0		1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	2021											
196	192	1545/2	1577/2	2.0		1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2022											
197	193	1549/2	1581/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2023	f		articStaccatoAbove								
197	193	1555/2	1587/2	0.0		3/4	3/4	Dynamic	4/4	1	1	0						sf									
197	193	1555/2	1587/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2024			articStaccatoAbove								
197	193	1549/2	1581/2	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2025			articStaccatoAbove								
197	193	1551/2	1583/2	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2026			articStaccatoBelow								
197	193	1553/2	1585/2	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2027							247				
198	194	1557/2	1589/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2028			articStaccatoAbove								
198	194	1559/2	1591/2	0.0		1/4	1/4	Dynamic	4/4	1	1	0						sf									
198	194	1559/2	1591/2	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2029											
198	194	1563/2	1595/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2030			articStaccatoBelow								
198	194	1557/2	1589/2	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	2031							247				
198	194	1561/2	1593/2	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2032							247				
198	194	1563/2	1595/2	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2033							247				
199	195	1565/2	1597/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2034			articStaccatoBelow								
199	195	1569/2	1601/2	0.0		1/2	1/2	Dynamic	4/4	1	1	0						sf									
199	195	1571/2	1603/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2035			articStaccatoAbove								
199	195	1565/2	1597/2	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2036			articStaccatoBelow								
199	195	1567/2	1599/2	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2037			articStaccatoBelow								
199	195	1569/2	1601/2	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2038							248				
200	196	1573/2	1605/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2039			articStaccatoAbove								
200	196	1575/2	1607/2	0.0		1/4	1/4	Dynamic	4/4	1	1	0						sf									
200	196	1575/2	1607/2	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2040											
200	196	1579/2	1611/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2041			articStaccatoBelow								
200	196	1573/2	1605/2	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	2042							248				
200	196	1577/2	1609/2	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2043							248				
200	196	1579/2	1611/2	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2044							248				
201	197	1581/2	1613/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2045			articStaccatoBelow								
201	197	1585/2	1617/2	0.0		1/2	1/2	Dynamic	4/4	1	1	0						sf									
201	197	1587/2	1619/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2046			articStaccatoAbove								
201	197	1581/2	1613/2	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2047			articStaccatoBelow								
201	197	1583/2	1615/2	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2048			articStaccatoBelow								
201	197	1585/2	1617/2	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2049							249				
202	198	1589/2	1621/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2050			articStaccatoAbove								
202	198	1591/2	1623/2	0.0		1/4	1/4	Dynamic	4/4	1	1	0						sf									
202	198	1591/2	1623/2	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2051											
202	198	1595/2	1627/2	0.0		3/4	3/4	Dynamic	4/4	1	1	0						ff									
202	198	1595/2	1627/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2052	ff										
202	198	1589/2	1621/2	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	2053							249				
202	198	1593/2	1625/2	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2054							249				
202	198	1595/2	1627/2	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2055											
203	199	1597/2	1629/2	0.0		0	0	Dynamic	4/4	1	1	0						p									
203	199	1597/2	1629/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2056	p										
203	199	1603/2	1635/2	0.0		3/4	3/4	Dynamic	4/4	1	1	0						p									
203	199	1603/2	1635/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2057	p						250				
203	199	1597/2	1629/2	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2058											
203	199	799	815	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2059											
203	199	1599/2	1631/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2060											
203	199	800	816	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2061											
203	199	1601/2	1633/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2062											
203	199	801	817	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2063											
203	199	1603/2	1635/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2064											
203	199	802	818	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2065											
204	200	1605/2	1637/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2066			articStaccatoBelow								
204	200	1611/2	1643/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2067							251				
204	200	1605/2	1637/2	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2068											
204	200	803	819	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2069											
204	200	1607/2	1639/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2070											
204	200	804	820	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2071											
204	200	1609/2	1641/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2072											
204	200	805	821	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2073											
204	200	1611/2	1643/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2074											
204	200	806	822	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2075											
205	201	1613/2	1645/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2076			articStaccatoAbove								
205	201	1619/2	1651/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2077							252				
205	201	1613/2	1645/2	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2078											
205	201	807	823	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2079											
205	201	1615/2	1647/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2080											
205	201	808	824	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2081											
205	201	1617/2	1649/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2082											
205	201	809	825	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2083											
205	201	1619/2	1651/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2084											
205	201	810	826	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2085											
206	202	1621/2	1653/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2086			articStaccatoBelow								
206	202	1627/2	1659/2	0.0		3/4	3/4	Spanner	4/4	1	1	0													8		
206	202	1627/2	1659/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2087	<						253		8		
206	202	1621/2	1653/2	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2088											
206	202	811	827	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2089											
206	202	1623/2	1655/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2090											
206	202	812	828	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2091											
206	202	1625/2	1657/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2092											
206	202	813	829	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2093											
206	202	1627/2	1659/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2094											
206	202	814	830	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2095											
207	203	1629/2	1661/2	0.0		0	0	Spanner	4/4	1	1	0															
207	203	1629/2	1661/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2096			articStaccatoAbove								
207	203	1635/2	1667/2	1.0		3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	2097							254				
207	203	1629/2	1661/2	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2098											
207	203	815	831	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2099											
207	203	1631/2	1663/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2100											
207	203	816	832	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2101											
207	203	1633/2	1665/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2102											
207	203	817	833	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2103											
207	203	1635/2	1667/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2104											
207	203	818	834	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2105											
208	204	1637/2	1669/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2106	f		articStaccatoAbove								
208	204	1643/2	1675/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2107							255				
208	204	1637/2	1669/2	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2108											
208	204	819	835	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2109											
208	204	1639/2	1671/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2110											
208	204	820	836	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2111											
208	204	1641/2	1673/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2112											
208	204	821	837	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2113											
208	204	1643/2	1675/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2114											
208	204	822	838	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2115											
209	205	1645/2	1677/2	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2116	p										
209	205	823	839	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2117											
209	205	1647/2	1679/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2118											
209	205	824	840	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2119											
209	205	1649/2	1681/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2120											
209	205	825	841	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2121											
209	205	1651/2	1683/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2122											
209	205	826	842	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2123											
209	205	1645/2	1677/2	0.0		0	0	Dynamic	4/4	2	1	0						p									
209	205	1645/2	1677/2	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	2124							256				
209	205	1649/2	1681/2	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2125							256				
209	205	1645/2	1677/2	4.0		0	0	Chord	4/4	2	2	1		1	1	2126											
210	206	1653/2	1685/2	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2127											
210	206	827	843	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2128											
210	206	1655/2	1687/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2129											
210	206	828	844	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2130											
210	206	1657/2	1689/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2131											
210	206	829	845	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2132											
210	206	1659/2	1691/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2133											
210	206	830	846	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2134											
210	206	1653/2	1685/2	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	2135							256				
210	206	1657/2	1689/2	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2136											
210	206	1653/2	1685/2	4.0		0	0	Chord	4/4	2	2	1		1	1	2137											
211	207	1661/2	1693/2	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	2138							257				
211	207	1665/2	1697/2	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2139							257				
211	207	1661/2	1693/2	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2140											
211	207	831	847	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2141											
211	207	1663/2	1695/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2142											
211	207	832	848	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2143											
211	207	1665/2	1697/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2144											
211	207	833	849	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2145											
211	207	1667/2	1699/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2146											
211	207	834	850	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2147											
212	208	1669/2	1701/2	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	2148							257				
212	208	1673/2	1705/2	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2149											
212	208	1669/2	1701/2	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2150											
212	208	835	851	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2151											
212	208	1671/2	1703/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2152											
212	208	836	852	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2153											
212	208	1673/2	1705/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2154											
212	208	837	853	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2155											
212	208	1675/2	1707/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2156											
212	208	838	854	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2157											
213	209	1677/2	1709/2	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2158											
213	209	839	855	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2159											
213	209	1679/2	1711/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2160											
213	209	840	856	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2161											
213	209	1681/2	1713/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2162											
213	209	841	857	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2163											
213	209	1683/2	1715/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2164											
213	209	842	858	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2165											
213	209	1679/2	1711/2	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	2166							258				
213	209	1683/2	1715/2	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2167							258				
213	209	1677/2	1709/2	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	2168											
213	209	1681/2	1713/2	2.0		1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2169											
214	210	1685/2	1717/2	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2170											
214	210	843	859	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2171											
214	210	1687/2	1719/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2172											
214	210	844	860	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2173											
214	210	1689/2	1721/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2174											
214	210	845	861	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2175											
214	210	1691/2	1723/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2176											
214	210	846	862	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2177											
214	210	1685/2	1717/2	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2178							258				
214	210	1687/2	1719/2	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	2179							258				
214	210	1691/2	1723/2	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2180											
214	210	1685/2	1717/2	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	2181											
214	210	1689/2	1721/2	2.0		1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2182											
215	211	1695/2	1727/2	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2183							259				
215	211	1699/2	1731/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2184							259				
215	211	1693/2	1725/2	3.0		0	0	Chord	4/4	1	2	3/4		1/2	3/2	2185											
215	211	1699/2	1731/2	1.0		3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	2186											
215	211	1693/2	1725/2	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2187											
215	211	847	863	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2188											
215	211	1695/2	1727/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2189											
215	211	848	864	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2190											
215	211	1697/2	1729/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2191											
215	211	849	865	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2192											
215	211	1699/2	1731/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2193											
215	211	850	866	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2194											
216	212	1701/2	1733/2	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2195							259				
216	212	1703/2	1735/2	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2196							259				
216	212	1707/2	1739/2	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2197											
216	212	1701/2	1733/2	1.0		0	0	Chord	4/4	1	2	1/4		1/4	1	2198											
216	212	1703/2	1735/2	2.0		1/4	1/4	Chord	4/4	1	2	1/2		1/2	1	2199											
216	212	1707/2	1739/2	1.0		3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	2200											
216	212	1701/2	1733/2	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2201											
216	212	851	867	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	2202											
216	212	1703/2	1735/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2203											
216	212	852	868	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2204											
216	212	1705/2	1737/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2205											
216	212	853	869	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2206											
216	212	1707/2	1739/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2207											
216	212	854	870	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2208											
217	213	1709/2	1741/2	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2209											
217	213	855	871	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2210											
217	213	1711/2	1743/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2211											
217	213	856	872	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2212											
217	213	1713/2	1745/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2213											
217	213	857	873	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2214											
217	213	1715/2	1747/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2215											
217	213	858	874	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2216											
217	213	1711/2	1743/2	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	2217							260				
217	213	1715/2	1747/2	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2218							260				
217	213	1709/2	1741/2	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	2219											
217	213	1713/2	1745/2	2.0		1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2220											
218	214	1717/2	1749/2	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2221											
218	214	859	875	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2222											
218	214	1719/2	1751/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2223											
218	214	860	876	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2224											
218	214	1721/2	1753/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2225											
218	214	861	877	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2226											
218	214	1723/2	1755/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2227											
218	214	862	878	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2228											
218	214	1717/2	1749/2	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2229							260				
218	214	1719/2	1751/2	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	2230							260				
218	214	1723/2	1755/2	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2231											
218	214	1717/2	1749/2	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	2232											
218	214	1721/2	1753/2	2.0		1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2233											
219	215	1725/2	1757/2	0.0		0	0	Spanner	4/4	1	1	0												1			
219	215	1725/2	1757/2	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2234	<							1			
219	215	863	879	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2235								1			
219	215	1727/2	1759/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2236								1			
219	215	864	880	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2237								1			
219	215	1729/2	1761/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2238								1			
219	215	865	881	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2239								1			
219	215	1731/2	1763/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2240								1			
219	215	866	882	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2241								1			
219	215	1725/2	1757/2	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2242							261				
219	215	1727/2	1759/2	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2243							261				
219	215	1729/2	1761/2	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2244							261				
219	215	1731/2	1763/2	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2245							261				
219	215	1725/2	1757/2	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	2246							262				
219	215	1729/2	1761/2	2.0		1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2247							262				
220	216	1733/2	1765/2	0.0		0	0	Spanner	4/4	1	1	0															
220	216	1733/2	1765/2	0.0		0	0	Spanner	4/4	1	1	0															4
220	216	1733/2	1765/2	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	2248	>										4
220	216	867	883	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2249											4
220	216	1735/2	1767/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2250											4
220	216	868	884	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2251											4
220	216	1737/2	1769/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2252											4
220	216	869	885	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2253											4
220	216	1739/2	1771/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2254											4
220	216	870	886	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2255											4
220	216	1733/2	1765/2	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2256							261				
220	216	1735/2	1767/2	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2257							261				
220	216	1737/2	1769/2	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2258							261				
