mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
47	46	545/4	545/4	0.5	1/16	1/16	Chord	3/4	1	1	1/8		1/8	1	800				129		
47	46	547/4	547/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	801				129		
47	46	1095/8	1095/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	802						
47	46	137	137	0.0	1/4	1/4	Spanner	3/4	1	1	0										1
47	46	137	137	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	803				130		1
47	46	1097/8	1097/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	804				130		1
47	46	549/4	549/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	805				130		1
47	46	1099/8	1099/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	806				130		1
47	46	275/2	275/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	807				130		1
47	46	1101/8	1101/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	808				130		1
47	46	551/4	551/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	809				130		1
47	46	1103/8	1103/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	810				130		1
47	46	138	138	0.0	1/2	1/2	Dynamic	3/4	1	1	0					pp			130		
47	46	138	138	0.0	1/2	1/2	Spanner	3/4	1	1	0								130		
47	46	138	138	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	811				130		
47	46	1105/8	1105/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	812				130		
47	46	553/4	553/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	813				130		
47	46	1107/8	1107/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	814				130		
47	46	277/2	277/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	815				130		
47	46	1109/8	1109/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	816				130		
47	46	555/4	555/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	817				130		
47	46	1111/8	1111/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	818						
47	46	137	137	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	819						
47	46	275/2	275/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	820						
47	46	138	138	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	821						
47	46	277/2	277/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	822						
47	46	136	136	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	823						
47	46	137	137	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	824						
47	46	138	138	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	825						
48	47	139	139	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	826				131		
48	47	140	140	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	827						
48	47	561/4	561/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	828				132		
48	47	281/2	281/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	829				132		
48	47	563/4	563/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	830				132		
48	47	141	141	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	831				132		
48	47	565/4	565/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	832				132		
48	47	283/2	283/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	833				132		
48	47	567/4	567/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	834						
48	47	139	139	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	835				133		
48	47	140	140	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	836						
48	47	139	139	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	837						
49	48	142	142	0.0	0	0	Dynamic	3/4	1	1	0					sf					
49	48	142	142	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	838				134		
49	48	285/2	285/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	839				134		
49	48	143	143	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	840				134		
49	48	1145/8	1145/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	841				134		
49	48	573/4	573/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	842				134		
49	48	1147/8	1147/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	843				134		
49	48	287/2	287/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	844				134		
49	48	1149/8	1149/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	845				134		
49	48	575/4	575/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	846				134		
49	48	1151/8	1151/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	847						
49	48	144	144	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	848				135		
49	48	577/4	577/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	849				135		
49	48	289/2	289/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	850				135		
49	48	579/4	579/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	851						
49	48	144	144	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	852						
49	48	142	142	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	853						
49	48	143	143	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sf					
49	48	143	143	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	854				136		
49	48	287/2	287/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	855				136		
49	48	144	144	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	856				136		
49	48	289/2	289/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	857						
49	48	142	142	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	858						
49	48	144	144	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	859						
50	49	145	145	0.0	0	0	Dynamic	3/4	1	1	0					sf					
50	49	145	145	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	860				137		
50	49	291/2	291/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	861				137		
50	49	146	146	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	862				137		
50	49	1169/8	1169/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	863				137		
50	49	585/4	585/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	864				137		
50	49	1171/8	1171/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	865				137		
50	49	293/2	293/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	866				137		
50	49	1173/8	1173/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	867				137		
50	49	587/4	587/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	868				137		
50	49	1175/8	1175/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	869						
50	49	147	147	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	870				138		
50	49	1177/8	1177/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	871				138		
50	49	589/4	589/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	872				138		
50	49	1179/8	1179/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	873				138		
50	49	295/2	295/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	874				138		
50	49	1181/8	1181/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	875				138		
50	49	591/4	591/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	876				138		
50	49	1183/8	1183/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	877						
50	49	147	147	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	878						
50	49	145	145	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	879						
50	49	146	146	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sf					
50	49	146	146	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	880				139		
50	49	293/2	293/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	881				139		
50	49	147	147	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	882				139		
50	49	295/2	295/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	883						
50	49	145	145	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	884						
50	49	147	147	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	885						
51	50	148	148	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	886				140		
51	50	1185/8	1185/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	887				140		
51	50	593/4	593/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	888				140		
51	50	1187/8	1187/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	889				140		
51	50	297/2	297/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	890				140		
51	50	1189/8	1189/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	891				140		
51	50	595/4	595/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	892				140		
51	50	1191/8	1191/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	893				140		
51	50	149	149	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	894				140		
51	50	1193/8	1193/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	895				140		
51	50	597/4	597/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	896				140		
51	50	1195/8	1195/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	897				140		
51	50	299/2	299/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	898				140		
51	50	1197/8	1197/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	899				140		
51	50	599/4	599/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	900				140		
51	50	1199/8	1199/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	901				140		
51	50	150	150	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	902				140		
51	50	1201/8	1201/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	903				140		
51	50	601/4	601/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	904				140		
51	50	1203/8	1203/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	905				140		
51	50	301/2	301/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	906				140		
51	50	1205/8	1205/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	907				140		
51	50	603/4	603/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	908				140		
51	50	1207/8	1207/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	909						
51	50	148	148	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	910						
51	50	150	150	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	911						
52	51	151	151	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	912				141		
52	51	1209/8	1209/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	913				141		
52	51	605/4	605/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	914				141		
52	51	1211/8	1211/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	915				141		
52	51	303/2	303/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	916				141		
52	51	1213/8	1213/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	917				141		
52	51	607/4	607/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	918				141		
52	51	1215/8	1215/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	919				141		
52	51	152	152	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	920				141		
52	51	1217/8	1217/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	921				141		
52	51	609/4	609/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	922				141		
52	51	1219/8	1219/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	923				141		
52	51	305/2	305/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	924				141		
52	51	1221/8	1221/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	925				141		
52	51	611/4	611/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	926				141		
52	51	1223/8	1223/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	927						
52	51	153	153	0.0	1/2	1/2	Dynamic	3/4	1	1	0					pp					
52	51	153	153	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	928		articStaccatoAbove		142		
52	51	613/4	613/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	929		articStaccatoAbove		142		
52	51	307/2	307/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	930		articStaccatoAbove		142		
52	51	615/4	615/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	931		articStaccatoAbove				
52	51	151	151	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	932						
52	51	153	153	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	933						
53	52	154	154	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	934						
53	52	156	156	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	935						
53	52	313/2	313/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	936				143		
53	52	627/4	627/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	937						
53	52	309/2	309/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	938				144		
53	52	155	155	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	939				144		
53	52	311/2	311/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	940				144		
53	52	156	156	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	941				144		
53	52	313/2	313/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	942						
53	52	309/2	309/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	943				145		
53	52	155	155	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	944				145		
53	52	311/2	311/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	945				145		
53	52	156	156	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	946				145		
53	52	313/2	313/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	947						
53	52	154	154	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	948						
54	53	157	157	0.0	0	0	Dynamic	3/4	1	1	0					fp					
54	53	157	157	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	949				146		
54	53	158	158	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	950						
54	53	159	159	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	951						
54	53	157	157	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	952						
54	53	157	157	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	953				147		
54	53	158	158	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	954				147		
54	53	633/4	633/4	0.125	5/16	5/16	Chord	3/4	2	2	1/32		1/32	1	955				147		
54	53	1267/8	1267/8	0.125	11/32	11/32	Chord	3/4	2	2	1/32		1/32	1	956				147		
54	53	317/2	317/2	0.125	3/8	3/8	Chord	3/4	2	2	1/32		1/32	1	957				147		
54	53	1269/8	1269/8	0.125	13/32	13/32	Chord	3/4	2	2	1/32		1/32	1	958				147		
54	53	635/4	635/4	0.125	7/16	7/16	Chord	3/4	2	2	1/32		1/32	1	959				147		
54	53	1271/8	1271/8	0.125	15/32	15/32	Chord	3/4	2	2	1/32		1/32	1	960						
54	53	159	159	0.125	1/2	1/2	Chord	3/4	2	2	1/32		1/32	1	961				148		
54	53	1273/8	1273/8	0.125	17/32	17/32	Chord	3/4	2	2	1/32		1/32	1	962				148		
54	53	637/4	637/4	0.125	9/16	9/16	Chord	3/4	2	2	1/32		1/32	1	963				148		
54	53	1275/8	1275/8	0.125	19/32	19/32	Chord	3/4	2	2	1/32		1/32	1	964				148		
54	53	319/2	319/2	0.125	5/8	5/8	Chord	3/4	2	2	1/32		1/32	1	965				148		
54	53	1277/8	1277/8	0.125	21/32	21/32	Chord	3/4	2	2	1/32		1/32	1	966				148		
54	53	639/4	639/4	0.125	11/16	11/16	Chord	3/4	2	2	1/32		1/32	1	967				148		
54	53	1279/8	1279/8	0.125	23/32	23/32	Chord	3/4	2	2	1/32		1/32	1	968						
55	54	160	160	0.16666666666666666	0	0	Chord	3/4	1	1	1/24		1/16	2/3	969						
55	54	961/6	961/6	0.16666666666666666	1/24	1/24	Chord	3/4	1	1	1/24		1/16	2/3	970						
55	54	481/3	481/3	0.16666666666666666	1/12	1/12	Chord	3/4	1	1	1/24		1/16	2/3	971						
55	54	321/2	321/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24		1/16	2/3	972						
55	54	482/3	482/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24		1/16	2/3	973						
55	54	965/6	965/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24		1/16	2/3	974						
55	54	161	161	0.16666666666666666	1/4	1/4	Chord	3/4	1	1	1/24		1/16	2/3	975				149		
55	54	967/6	967/6	0.16666666666666666	7/24	7/24	Chord	3/4	1	1	1/24		1/16	2/3	976				149		
55	54	484/3	484/3	0.16666666666666666	1/3	1/3	Chord	3/4	1	1	1/24		1/16	2/3	977						
55	54	323/2	323/2	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24		1/16	2/3	978				150		
55	54	485/3	485/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24		1/16	2/3	979				150		
55	54	971/6	971/6	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24		1/16	2/3	980						
55	54	162	162	0.16666666666666666	1/2	1/2	Chord	3/4	1	1	1/24		1/16	2/3	981				151		
55	54	973/6	973/6	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24		1/16	2/3	982				151		
55	54	487/3	487/3	0.16666666666666666	7/12	7/12	Chord	3/4	1	1	1/24		1/16	2/3	983						
55	54	325/2	325/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24		1/16	2/3	984				152		
55	54	488/3	488/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24		1/16	2/3	985				152		
55	54	977/6	977/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24		1/16	2/3	986						
55	54	160	160	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	987						
55	54	967/6	967/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	988				153		
55	54	484/3	484/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	989						
55	54	485/3	485/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	990				154		
55	54	971/6	971/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	991						
55	54	973/6	973/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	992				155		
55	54	487/3	487/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	993						
55	54	488/3	488/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	994				156		
55	54	977/6	977/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	995						
56	55	165	165	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	996						
56	55	163	163	0.0	0	0	Dynamic	3/4	1	2	0					sf					
56	55	163	163	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	997				157		
56	55	164	164	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	998						
56	55	165	165	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	999						
56	55	163	163	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1000						
56	55	163	163	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1001				158		
56	55	164	164	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	1002				158		
56	55	657/4	657/4	0.125	5/16	5/16	Chord	3/4	2	2	1/32		1/32	1	1003				158		
56	55	1315/8	1315/8	0.125	11/32	11/32	Chord	3/4	2	2	1/32		1/32	1	1004				158		
56	55	329/2	329/2	0.125	3/8	3/8	Chord	3/4	2	2	1/32		1/32	1	1005				158		
56	55	1317/8	1317/8	0.125	13/32	13/32	Chord	3/4	2	2	1/32		1/32	1	1006				158		
56	55	659/4	659/4	0.125	7/16	7/16	Chord	3/4	2	2	1/32		1/32	1	1007				158		
56	55	1319/8	1319/8	0.125	15/32	15/32	Chord	3/4	2	2	1/32		1/32	1	1008						
56	55	165	165	0.125	1/2	1/2	Chord	3/4	2	2	1/32		1/32	1	1009				159		
56	55	1321/8	1321/8	0.125	17/32	17/32	Chord	3/4	2	2	1/32		1/32	1	1010				159		
56	55	661/4	661/4	0.125	9/16	9/16	Chord	3/4	2	2	1/32		1/32	1	1011				159		
56	55	1323/8	1323/8	0.125	19/32	19/32	Chord	3/4	2	2	1/32		1/32	1	1012				159		
56	55	331/2	331/2	0.125	5/8	5/8	Chord	3/4	2	2	1/32		1/32	1	1013				159		
56	55	1325/8	1325/8	0.125	21/32	21/32	Chord	3/4	2	2	1/32		1/32	1	1014				159		
56	55	663/4	663/4	0.125	11/16	11/16	Chord	3/4	2	2	1/32		1/32	1	1015				159		
56	55	1327/8	1327/8	0.125	23/32	23/32	Chord	3/4	2	2	1/32		1/32	1	1016						
57	56	665/4	665/4	0.08333333333333333	1/16	1/16	Chord	3/4	1	1	1/48		1/32	2/3	1017				160		
57	56	499/3	499/3	0.08333333333333333	1/12	1/12	Chord	3/4	1	1	1/48		1/32	2/3	1018				160		
57	56	1997/12	1997/12	0.08333333333333333	5/48	5/48	Chord	3/4	1	1	1/48		1/32	2/3	1019						
57	56	667/4	667/4	0.08333333333333333	3/16	3/16	Chord	3/4	1	1	1/48		1/32	2/3	1020				161		
57	56	1001/6	1001/6	0.08333333333333333	5/24	5/24	Chord	3/4	1	1	1/48		1/32	2/3	1021				161		
57	56	2003/12	2003/12	0.08333333333333333	11/48	11/48	Chord	3/4	1	1	1/48		1/32	2/3	1022						
57	56	167	167	0.08333333333333333	1/4	1/4	Chord	3/4	1	1	1/48		1/32	2/3	1023				162		
57	56	2005/12	2005/12	0.08333333333333333	13/48	13/48	Chord	3/4	1	1	1/48		1/32	2/3	1024				162		
57	56	1003/6	1003/6	0.08333333333333333	7/24	7/24	Chord	3/4	1	1	1/48		1/32	2/3	1025						
57	56	335/2	335/2	0.08333333333333333	3/8	3/8	Chord	3/4	1	1	1/48		1/32	2/3	1026				163		
57	56	2011/12	2011/12	0.08333333333333333	19/48	19/48	Chord	3/4	1	1	1/48		1/32	2/3	1027				163		
57	56	503/3	503/3	0.08333333333333333	5/12	5/12	Chord	3/4	1	1	1/48		1/32	2/3	1028						
57	56	168	168	0.08333333333333333	1/2	1/2	Chord	3/4	1	1	1/48		1/32	2/3	1029				164		
57	56	2017/12	2017/12	0.08333333333333333	25/48	25/48	Chord	3/4	1	1	1/48		1/32	2/3	1030				164		
57	56	1009/6	1009/6	0.08333333333333333	13/24	13/24	Chord	3/4	1	1	1/48		1/32	2/3	1031						
57	56	337/2	337/2	0.08333333333333333	5/8	5/8	Chord	3/4	1	1	1/48		1/32	2/3	1032				165		
57	56	2023/12	2023/12	0.08333333333333333	31/48	31/48	Chord	3/4	1	1	1/48		1/32	2/3	1033				165		
57	56	506/3	506/3	0.08333333333333333	2/3	2/3	Chord	3/4	1	1	1/48		1/32	2/3	1034						
57	56	166	166	0.08333333333333333	0	0	Chord	3/4	2	1	1/48		1/32	2/3	1035				166		
57	56	1993/12	1993/12	0.08333333333333333	1/48	1/48	Chord	3/4	2	1	1/48		1/32	2/3	1036				166		
57	56	997/6	997/6	0.08333333333333333	1/24	1/24	Chord	3/4	2	1	1/48		1/32	2/3	1037						
57	56	333/2	333/2	0.08333333333333333	1/8	1/8	Chord	3/4	2	1	1/48		1/32	2/3	1038				167		
57	56	1999/12	1999/12	0.08333333333333333	7/48	7/48	Chord	3/4	2	1	1/48		1/32	2/3	1039				167		
57	56	500/3	500/3	0.08333333333333333	1/6	1/6	Chord	3/4	2	1	1/48		1/32	2/3	1040						
57	56	669/4	669/4	0.08333333333333333	5/16	5/16	Chord	3/4	2	1	1/48		1/32	2/3	1041				168		
57	56	502/3	502/3	0.08333333333333333	1/3	1/3	Chord	3/4	2	1	1/48		1/32	2/3	1042				168		
57	56	2009/12	2009/12	0.08333333333333333	17/48	17/48	Chord	3/4	2	1	1/48		1/32	2/3	1043						
57	56	671/4	671/4	0.08333333333333333	7/16	7/16	Chord	3/4	2	1	1/48		1/32	2/3	1044				169		
57	56	1007/6	1007/6	0.08333333333333333	11/24	11/24	Chord	3/4	2	1	1/48		1/32	2/3	1045				169		
57	56	2015/12	2015/12	0.08333333333333333	23/48	23/48	Chord	3/4	2	1	1/48		1/32	2/3	1046						
57	56	673/4	673/4	0.08333333333333333	9/16	9/16	Chord	3/4	2	1	1/48		1/32	2/3	1047				170		
57	56	505/3	505/3	0.08333333333333333	7/12	7/12	Chord	3/4	2	1	1/48		1/32	2/3	1048				170		
57	56	2021/12	2021/12	0.08333333333333333	29/48	29/48	Chord	3/4	2	1	1/48		1/32	2/3	1049						
57	56	675/4	675/4	0.08333333333333333	11/16	11/16	Chord	3/4	2	1	1/48		1/32	2/3	1050				171		
57	56	1013/6	1013/6	0.08333333333333333	17/24	17/24	Chord	3/4	2	1	1/48		1/32	2/3	1051				171		
57	56	2027/12	2027/12	0.08333333333333333	35/48	35/48	Chord	3/4	2	1	1/48		1/32	2/3	1052						
58	57	169	169	0.0	0	0	Dynamic	3/4	1	1	0					sf					
58	57	169	169	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1053				172		
58	57	170	170	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	1054		articStaccatoAbove		173		
58	57	1361/8	1361/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	1055		articStaccatoAbove		173		
58	57	681/4	681/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	1056		articStaccatoAbove		173		
58	57	1363/8	1363/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	1057		articStaccatoAbove		173		
58	57	341/2	341/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	1058		articStaccatoAbove		173		
58	57	1365/8	1365/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	1059		articStaccatoAbove		173		
