mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	decrescendo_hairpin	crescendo_line	crescendo_hairpin
98	96	765/2	765/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1601				184			
98	96	383	383	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1602							
98	96	767/2	767/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1603			articStaccatoAbove				
98	96	384	384	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1604			articStaccatoAbove				
98	96	761/2	761/2	0.0	0	0	Dynamic	4/4	2	1	0						sf					
98	96	761/2	761/2	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1605							
98	96	1523/4	1523/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1606							
98	96	381	381	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1607							
98	96	1525/4	1525/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1608							
98	96	763/2	763/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1609							
98	96	1527/4	1527/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1610							
98	96	382	382	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1611							
98	96	1529/4	1529/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1612							
98	96	765/2	765/2	0.0	1/2	1/2	Dynamic	4/4	2	1	0						sf					
98	96	765/2	765/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1613							
98	96	1531/4	1531/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1614							
98	96	383	383	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1615							
98	96	1533/4	1533/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1616							
98	96	767/2	767/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1617							
98	96	1535/4	1535/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1618							
98	96	384	384	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1619							
98	96	1537/4	1537/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1620							
99	97	769/2	769/2	0.0	0	0	Dynamic	4/4	1	1	0						sf					
99	97	769/2	769/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1621				185			
99	97	385	385	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1622							
99	97	771/2	771/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1623			articStaccatoAbove				
99	97	386	386	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1624			articStaccatoAbove				
99	97	773/2	773/2	0.0	1/2	1/2	Dynamic	4/4	1	1	0						sf					
99	97	773/2	773/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1625				186			
99	97	387	387	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1626							
99	97	775/2	775/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1627			articStaccatoAbove				
99	97	388	388	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1628			articStaccatoAbove				
99	97	769/2	769/2	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1629							
99	97	1539/4	1539/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1630							
99	97	385	385	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1631							
99	97	1541/4	1541/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1632							
99	97	771/2	771/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1633							
99	97	1543/4	1543/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1634							
99	97	386	386	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1635							
99	97	1545/4	1545/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1636							
99	97	773/2	773/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1637							
99	97	1547/4	1547/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1638							
99	97	387	387	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1639							
99	97	1549/4	1549/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1640							
99	97	775/2	775/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1641							
99	97	1551/4	1551/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1642							
99	97	388	388	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1643							
99	97	1553/4	1553/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1644							
100	98	777/2	777/2	0.0	0	0	Dynamic	4/4	1	1	0						ff					
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1645							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1646							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1647							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1648							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1649							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1650							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1651							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1652							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1653							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1654							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1655							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1656							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1657							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1658							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1659							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1660							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace8after	1/8	1	1661							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace8after	1/8	1	1662							
100	98	777/2	777/2	0.0	0	0	Chord	4/4	1	1	0	grace8after	1/8	1	1663							
100	98	777/2	777/2	4.0	0	0	Chord	4/4	1	1	1		1	1	1664							
100	98	777/2	777/2	4.0	0	0	Chord	4/4	2	1	1		1	1	1665							
100	98	777/2	777/2	4.0	0	0	Chord	4/4	2	2	1		1	1	1666							
101	99	785/2	785/2	0.0	0	0	Dynamic	4/4	1	1	0						p					
101	99	785/2	785/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1667							
101	99	789/2	789/2	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	1668							
101	99	396	396	0.0	7/8	7/8	Dynamic	4/4	1	1	0						pp					
101	99	785/2	785/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1669							
101	99	789/2	789/2	1.5	1/2	1/2	Chord	4/4	2	1	3/8		1/4	3/2	1670							
101	99	785/2	785/2	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	1671							
101	99	789/2	789/2	1.5	1/2	1/2	Chord	4/4	2	2	3/8		1/4	3/2	1672							
101	99	396	396	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	1673				187			
102	100	397	397	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1674				188			
102	100	795/2	795/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1675				188			
102	100	398	398	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1676							
102	100	793/2	793/2	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1677				187			
102	100	397	397	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1678							
102	100	400	400	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	1679				189			
103	101	401	401	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1680				190			
103	101	803/2	803/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1681				190			
103	101	402	402	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1682							
103	101	404	404	0.0	7/8	7/8	Dynamic	4/4	1	1	0						pp					
103	101	404	404	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1683				191			
103	101	801/2	801/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1684							
103	101	401	401	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1685							
103	101	404	404	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1686				192			
104	102	809/2	809/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1687							
104	102	405	405	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	1688							
104	102	406	406	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1689				193			
104	102	813/2	813/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1690							
104	102	407	407	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	1691							
104	102	408	408	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1692				194			
104	102	809/2	809/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1693							
104	102	405	405	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	1694							
104	102	406	406	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1695				195			
104	102	813/2	813/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1696							
104	102	407	407	1.0	5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	1697							
104	102	408	408	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1698				196			
105	103	817/2	817/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1699							
105	103	409	409	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	1700							
105	103	410	410	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1701				197			
105	103	821/2	821/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1702							
105	103	411	411	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	1703							
105	103	412	412	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1704				198			
105	103	817/2	817/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1705							
105	103	409	409	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	1706							
105	103	410	410	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1707				199			
105	103	821/2	821/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1708							
105	103	411	411	1.0	5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	1709							
105	103	412	412	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1710				200			
106	104	825/2	825/2	0.0	0	0	Spanner	4/4	1	1	0											0
106	104	825/2	825/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1711							0
106	104	413	413	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	1712							0
106	104	414	414	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1713							0
106	104	829/2	829/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1714							0
106	104	415	415	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	1715							0
106	104	416	416	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1716				201			0
106	104	825/2	825/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1717							
106	104	413	413	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	1718							
106	104	414	414	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1719				202			
106	104	829/2	829/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1720							
106	104	415	415	1.0	5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	1721							
106	104	416	416	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1722				203			
107	105	833/2	833/2	0.0	0	0	Spanner	4/4	1	1	0											
107	105	833/2	833/2	0.0	0	0	Spanner	4/4	1	1	0									4		
107	105	833/2	833/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1723					4		
107	105	417	417	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	1724					4		
107	105	418	418	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1725				204	4		
107	105	837/2	837/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1726					4		
107	105	419	419	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	1727					4		
107	105	420	420	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1728					4		
107	105	833/2	833/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1729							
107	105	417	417	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	1730							
107	105	418	418	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1731				205			
107	105	837/2	837/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1732							
107	105	419	419	1.0	5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	1733							
107	105	420	420	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1734							
108	106	841/2	841/2	0.0	0	0	Dynamic	4/4	1	1	0						fp					
108	106	841/2	841/2	0.0	0	0	Spanner	4/4	1	1	0											
108	106	1683/4	1683/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1735				206			
108	106	421	421	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1736				206			
108	106	1685/4	1685/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1737				206			
108	106	843/2	843/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1738				206			
108	106	1687/4	1687/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1739				206			
108	106	422	422	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1740				206			
108	106	1689/4	1689/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1741				206			
108	106	845/2	845/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1742				206			
108	106	1691/4	1691/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1743				206			
108	106	423	423	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1744				206			
108	106	1693/4	1693/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1745				206			
108	106	847/2	847/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1746				206			
108	106	1695/4	1695/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1747				206			
108	106	424	424	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1748				206			
108	106	1697/4	1697/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1749				206			
108	106	422	422	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1750				207			
108	106	845/2	845/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1751				207			
108	106	423	423	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1752							
108	106	424	424	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1753				208			
108	106	841/2	841/2	4.0	0	0	Chord	4/4	2	2	1		1	1	1754							
109	107	849/2	849/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1755				206			
109	107	1699/4	1699/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1756				206			
109	107	425	425	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1757				206			
109	107	1701/4	1701/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1758				206			
109	107	851/2	851/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1759				206			
109	107	1703/4	1703/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1760				206			
109	107	426	426	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1761				206			
109	107	1705/4	1705/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1762				206			
109	107	853/2	853/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1763				206			
109	107	1707/4	1707/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1764				206			
109	107	427	427	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1765				206			
109	107	1709/4	1709/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1766				206			
109	107	855/2	855/2	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24		1/16	2/3	1767				206			
109	107	1283/3	1283/3	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24		1/16	2/3	1768				206			
109	107	2567/6	2567/6	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24		1/16	2/3	1769				206			
109	107	428	428	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24		1/16	2/3	1770				206			
109	107	2569/6	2569/6	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24		1/16	2/3	1771				206			
109	107	1285/3	1285/3	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24		1/16	2/3	1772							
109	107	849/2	849/2	4.0	0	0	Chord	4/4	2	1	1		1	1	1773				208			
109	107	849/2	849/2	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1774							
109	107	425	425	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1775							
109	107	426	426	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	1776				209			
109	107	853/2	853/2	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	1777				209			
109	107	427	427	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	1778							
109	107	428	428	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	1779				210			
110	108	857/2	857/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1780				211			
110	108	1715/4	1715/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1781				211			
110	108	429	429	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1782				211			
110	108	1717/4	1717/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1783				211			
110	108	859/2	859/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1784				211			
110	108	1719/4	1719/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1785				211			
110	108	430	430	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1786				211			
110	108	1721/4	1721/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1787				211			
110	108	861/2	861/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1788				211			
110	108	1723/4	1723/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1789				211			
110	108	431	431	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1790				211			
110	108	1725/4	1725/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1791				211			
110	108	863/2	863/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1792				211			
110	108	1727/4	1727/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1793				211			
110	108	432	432	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1794				211			
110	108	1729/4	1729/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1795				211			
110	108	857/2	857/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1796							
110	108	429	429	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1797							
110	108	430	430	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1798				212			
110	108	861/2	861/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1799				212			
110	108	431	431	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1800							
110	108	432	432	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1801				213			
110	108	857/2	857/2	4.0	0	0	Chord	4/4	2	2	1		1	1	1802				210			
111	109	865/2	865/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1803				211			
111	109	1731/4	1731/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1804				211			
111	109	433	433	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1805				211			
111	109	1733/4	1733/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1806				211			
111	109	867/2	867/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1807				211			
111	109	1735/4	1735/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1808				211			
111	109	434	434	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1809				211			
111	109	1737/4	1737/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1810				211			
111	109	869/2	869/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1811				211			
111	109	1739/4	1739/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1812				211			
111	109	435	435	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1813				211			
111	109	1741/4	1741/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1814				211			
111	109	871/2	871/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1815				211			
111	109	1743/4	1743/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1816				211			
111	109	436	436	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1817				211			
111	109	1745/4	1745/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1818							
111	109	865/2	865/2	4.0	0	0	Chord	4/4	2	1	1		1	1	1819				213			
111	109	865/2	865/2	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1820							
111	109	433	433	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1821							
111	109	434	434	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	1822				214			
111	109	869/2	869/2	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	1823				214			
111	109	435	435	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	1824							
111	109	436	436	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	1825				215			
112	110	437	437	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1826							
112	110	1749/4	1749/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1827							
112	110	875/2	875/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1828							
112	110	1751/4	1751/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1829							
112	110	438	438	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1830							
112	110	1753/4	1753/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1831							
112	110	877/2	877/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1832							
112	110	1755/4	1755/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1833							
112	110	439	439	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1834							
112	110	1757/4	1757/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1835							
112	110	879/2	879/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1836							
112	110	1759/4	1759/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1837							
112	110	440	440	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1838							
112	110	1761/4	1761/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1839							
112	110	873/2	873/2	4.0	0	0	Chord	4/4	2	1	1		1	1	1840							
112	110	873/2	873/2	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1841				215			
112	110	437	437	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1842							
112	110	438	438	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	1843				216			
112	110	877/2	877/2	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	1844				216			
112	110	439	439	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	1845							
112	110	440	440	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	1846				217			
113	111	881/2	881/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1847							
113	111	1763/4	1763/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1848							
113	111	441	441	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1849							
113	111	1765/4	1765/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1850							
113	111	883/2	883/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1851							
113	111	1767/4	1767/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1852							
113	111	442	442	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1853							
113	111	1769/4	1769/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1854							
113	111	885/2	885/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1855							
113	111	1771/4	1771/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1856							
113	111	443	443	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1857							
113	111	1773/4	1773/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1858							
113	111	887/2	887/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1859							
113	111	1775/4	1775/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1860							
113	111	444	444	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1861							
113	111	1777/4	1777/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1862							
113	111	881/2	881/2	4.0	0	0	Chord	4/4	2	1	1		1	1	1863							
113	111	881/2	881/2	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1864				217			
113	111	441	441	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1865							
113	111	442	442	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	1866				218			
113	111	885/2	885/2	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	1867				218			
113	111	443	443	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	1868							
113	111	444	444	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	1869				219			
