mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	Trill:trill	crescendo_hairpin	decrescendo_hairpin	diminuendo_line	crescendo_line
69	69	1231/4	1231/4	0.25	7/16	7/16	Chord	9/8	2	1	1/16		1/16	1	1677			articStaccatoAbove						
69	69	308	308	0.25	1/2	1/2	Chord	9/8	2	1	1/16		1/16	1	1678			articStaccatoAbove						
69	69	1233/4	1233/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16		1/16	1	1679			articStaccatoAbove						
69	69	617/2	617/2	0.25	5/8	5/8	Chord	9/8	2	1	1/16		1/16	1	1680			articStaccatoAbove						
69	69	1235/4	1235/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	1681			articStaccatoAbove						
69	69	309	309	0.25	3/4	3/4	Chord	9/8	2	1	1/16		1/16	1	1682			articStaccatoAbove						
69	69	1237/4	1237/4	0.25	13/16	13/16	Chord	9/8	2	1	1/16		1/16	1	1683			articStaccatoAbove						
69	69	619/2	619/2	0.25	7/8	7/8	Chord	9/8	2	1	1/16		1/16	1	1684			articStaccatoAbove						
69	69	1239/4	1239/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16		1/16	1	1685			articStaccatoAbove						
69	69	310	310	0.25	1	1	Chord	9/8	2	1	1/16		1/16	1	1686			articStaccatoAbove						
69	69	1241/4	1241/4	0.25	17/16	17/16	Chord	9/8	2	1	1/16		1/16	1	1687			articStaccatoAbove						
70	70	621/2	621/2	0.0	0	0	Spanner	9/8	1	1	0													7
70	70	621/2	621/2	0.5	0	0	Chord	9/8	1	1	1/8		1/8	1	1688	<			112					7
70	70	311	311	0.0	1/8	1/8	Spanner	9/8	1	1	0								112					
70	70	311	311	1.0	1/8	1/8	Chord	9/8	1	1	1/4		1/4	1	1689				112					
70	70	312	312	0.5	3/8	3/8	Chord	9/8	1	1	1/8		1/8	1	1690									
70	70	625/2	625/2	0.0	1/2	1/2	Dynamic	9/8	1	1	0						sf							
70	70	625/2	625/2	1.0	1/2	1/2	Chord	9/8	1	1	1/4		1/4	1	1691									
70	70	627/2	627/2	0.0	3/4	3/4	Spanner	9/8	1	1	0											5		
70	70	627/2	627/2	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	1692							5		
70	70	314	314	0.0	7/8	7/8	Chord	9/8	1	1	0	acciaccatura	1/8	1	1693							5		
70	70	314	314	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	1694				113			5		
70	70	1257/4	1257/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	1695				113			5		
70	70	629/2	629/2	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	1696				113			5		
70	70	1259/4	1259/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	1697							5		
70	70	621/2	621/2	0.25	0	0	Chord	9/8	2	1	1/16		1/16	1	1698			articStaccatoAbove						
70	70	1243/4	1243/4	0.25	1/16	1/16	Chord	9/8	2	1	1/16		1/16	1	1699			articStaccatoAbove						
70	70	311	311	0.25	1/8	1/8	Chord	9/8	2	1	1/16		1/16	1	1700			articStaccatoAbove						
70	70	1245/4	1245/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16		1/16	1	1701			articStaccatoAbove						
70	70	623/2	623/2	0.25	1/4	1/4	Chord	9/8	2	1	1/16		1/16	1	1702			articStaccatoAbove						
70	70	1247/4	1247/4	0.25	5/16	5/16	Chord	9/8	2	1	1/16		1/16	1	1703			articStaccatoAbove						
70	70	312	312	0.25	3/8	3/8	Chord	9/8	2	1	1/16		1/16	1	1704			articStaccatoAbove						
70	70	1249/4	1249/4	0.25	7/16	7/16	Chord	9/8	2	1	1/16		1/16	1	1705			articStaccatoAbove						
70	70	625/2	625/2	0.25	1/2	1/2	Chord	9/8	2	1	1/16		1/16	1	1706			articStaccatoAbove						
70	70	1251/4	1251/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16		1/16	1	1707			articStaccatoAbove						
70	70	313	313	0.25	5/8	5/8	Chord	9/8	2	1	1/16		1/16	1	1708			articStaccatoAbove						
70	70	1253/4	1253/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	1709			articStaccatoAbove						
70	70	627/2	627/2	0.25	3/4	3/4	Chord	9/8	2	1	1/16		1/16	1	1710			articStaccatoAbove						
70	70	1255/4	1255/4	0.25	13/16	13/16	Chord	9/8	2	1	1/16		1/16	1	1711			articStaccatoAbove						
70	70	314	314	0.25	7/8	7/8	Chord	9/8	2	1	1/16		1/16	1	1712			articStaccatoAbove						
70	70	1257/4	1257/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16		1/16	1	1713			articStaccatoAbove						
70	70	629/2	629/2	0.25	1	1	Chord	9/8	2	1	1/16		1/16	1	1714			articStaccatoAbove						
70	70	1259/4	1259/4	0.25	17/16	17/16	Chord	9/8	2	1	1/16		1/16	1	1715			articStaccatoAbove						
71	71	315	315	0.0	0	0	Spanner	9/8	1	1	0													
71	71	315	315	0.5	0	0	Chord	9/8	1	1	1/8		1/8	1	1716									
71	71	631/2	631/2	0.0	1/8	1/8	Chord	9/8	1	1	0	acciaccatura	1/8	1	1717									
71	71	631/2	631/2	0.375	1/8	1/8	Chord	9/8	1	1	3/32		1/16	3/2	1718				114					
71	71	2527/8	2527/8	0.125	7/32	7/32	Chord	9/8	1	1	1/32		1/32	1	1719				114					
71	71	316	316	0.375	1/4	1/4	Chord	9/8	1	1	3/32		1/16	3/2	1720				114					
71	71	2531/8	2531/8	0.125	11/32	11/32	Chord	9/8	1	1	1/32		1/32	1	1721									
71	71	633/2	633/2	1.5	3/8	3/8	Chord	9/8	1	1	3/8		1/4	3/2	1722				115					
71	71	318	318	0.125	3/4	3/4	Chord	9/8	1	1	1/32		1/32	1	1723				115					
71	71	2545/8	2545/8	0.125	25/32	25/32	Chord	9/8	1	1	1/32		1/32	1	1724				115					
71	71	1273/4	1273/4	0.125	13/16	13/16	Chord	9/8	1	1	1/32		1/32	1	1725				115					
71	71	2547/8	2547/8	0.125	27/32	27/32	Chord	9/8	1	1	1/32		1/32	1	1726				115					
71	71	637/2	637/2	0.08333333333333333	7/8	7/8	Chord	9/8	1	1	1/48		1/32	2/3	1727				115					
71	71	3823/12	3823/12	0.08333333333333333	43/48	43/48	Chord	9/8	1	1	1/48		1/32	2/3	1728				115					
71	71	956/3	956/3	0.08333333333333333	11/12	11/12	Chord	9/8	1	1	1/48		1/32	2/3	1729				115					
71	71	1275/4	1275/4	0.08333333333333333	15/16	15/16	Chord	9/8	1	1	1/48		1/32	2/3	1730				115					
71	71	1913/6	1913/6	0.08333333333333333	23/24	23/24	Chord	9/8	1	1	1/48		1/32	2/3	1731				115					
71	71	3827/12	3827/12	0.08333333333333333	47/48	47/48	Chord	9/8	1	1	1/48		1/32	2/3	1732				115					
71	71	319	319	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	1733									
71	71	2555/8	2555/8	0.125	35/32	35/32	Chord	9/8	1	1	1/32		1/32	1	1734									
71	71	315	315	0.25	0	0	Chord	9/8	2	1	1/16		1/16	1	1735			articStaccatoAbove						
71	71	1261/4	1261/4	0.25	1/16	1/16	Chord	9/8	2	1	1/16		1/16	1	1736			articStaccatoAbove						
71	71	631/2	631/2	0.25	1/8	1/8	Chord	9/8	2	1	1/16		1/16	1	1737			articStaccatoAbove						
71	71	1263/4	1263/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16		1/16	1	1738			articStaccatoAbove						
71	71	316	316	0.25	1/4	1/4	Chord	9/8	2	1	1/16		1/16	1	1739			articStaccatoAbove						
71	71	1265/4	1265/4	0.25	5/16	5/16	Chord	9/8	2	1	1/16		1/16	1	1740			articStaccatoAbove						
71	71	633/2	633/2	0.25	3/8	3/8	Chord	9/8	2	1	1/16		1/16	1	1741			articStaccatoAbove						
71	71	1267/4	1267/4	0.25	7/16	7/16	Chord	9/8	2	1	1/16		1/16	1	1742			articStaccatoAbove						
71	71	317	317	0.25	1/2	1/2	Chord	9/8	2	1	1/16		1/16	1	1743			articStaccatoAbove						
71	71	1269/4	1269/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16		1/16	1	1744			articStaccatoAbove						
71	71	635/2	635/2	0.25	5/8	5/8	Chord	9/8	2	1	1/16		1/16	1	1745			articStaccatoAbove						
71	71	1271/4	1271/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	1746			articStaccatoAbove						
71	71	318	318	0.25	3/4	3/4	Chord	9/8	2	1	1/16		1/16	1	1747			articStaccatoAbove						
71	71	1273/4	1273/4	0.25	13/16	13/16	Chord	9/8	2	1	1/16		1/16	1	1748			articStaccatoAbove						
71	71	637/2	637/2	0.25	7/8	7/8	Chord	9/8	2	1	1/16		1/16	1	1749			articStaccatoAbove						
71	71	1275/4	1275/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16		1/16	1	1750			articStaccatoAbove						
71	71	319	319	0.25	1	1	Chord	9/8	2	1	1/16		1/16	1	1751			articStaccatoAbove						
71	71	1277/4	1277/4	0.25	17/16	17/16	Chord	9/8	2	1	1/16		1/16	1	1752			articStaccatoAbove						
72	72	639/2	639/2	1.5	0	0	Chord	9/8	1	1	3/8		1/4	3/2	1753				116					
72	72	321	321	0.25	3/8	3/8	Chord	9/8	1	1	1/16		1/16	1	1754									
72	72	1285/4	1285/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16		1/16	1	1755				117					
72	72	643/2	643/2	0.25	1/2	1/2	Chord	9/8	1	1	1/16		1/16	1	1756				117					
72	72	1287/4	1287/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16		1/16	1	1757				117					
72	72	322	322	0.25	5/8	5/8	Chord	9/8	1	1	1/16		1/16	1	1758				117					
72	72	1289/4	1289/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	1759				117					
72	72	645/2	645/2	0.25	3/4	3/4	Chord	9/8	1	1	1/16		1/16	1	1760				117					
72	72	1291/4	1291/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16		1/16	1	1761				117					
72	72	323	323	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	1762				117					
72	72	1293/4	1293/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	1763				117					
72	72	647/2	647/2	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	1764				117					
72	72	1295/4	1295/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	1765									
72	72	639/2	639/2	0.25	0	0	Chord	9/8	2	1	1/16		1/16	1	1766			articStaccatoAbove						
72	72	1279/4	1279/4	0.25	1/16	1/16	Chord	9/8	2	1	1/16		1/16	1	1767			articStaccatoAbove						
72	72	320	320	0.25	1/8	1/8	Chord	9/8	2	1	1/16		1/16	1	1768			articStaccatoAbove						
72	72	1281/4	1281/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16		1/16	1	1769			articStaccatoAbove						
72	72	641/2	641/2	0.25	1/4	1/4	Chord	9/8	2	1	1/16		1/16	1	1770			articStaccatoAbove						
72	72	1283/4	1283/4	0.25	5/16	5/16	Chord	9/8	2	1	1/16		1/16	1	1771			articStaccatoAbove						
72	72	321	321	0.25	3/8	3/8	Chord	9/8	2	1	1/16		1/16	1	1772			articStaccatoAbove						
72	72	1285/4	1285/4	0.25	7/16	7/16	Chord	9/8	2	1	1/16		1/16	1	1773			articStaccatoAbove						
72	72	643/2	643/2	0.25	1/2	1/2	Chord	9/8	2	1	1/16		1/16	1	1774			articStaccatoAbove						
72	72	1287/4	1287/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16		1/16	1	1775			articStaccatoAbove						
72	72	322	322	0.25	5/8	5/8	Chord	9/8	2	1	1/16		1/16	1	1776			articStaccatoAbove						
72	72	1289/4	1289/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	1777			articStaccatoAbove						
72	72	645/2	645/2	0.25	3/4	3/4	Chord	9/8	2	1	1/16		1/16	1	1778			articStaccatoAbove						
72	72	1291/4	1291/4	0.25	13/16	13/16	Chord	9/8	2	1	1/16		1/16	1	1779			articStaccatoAbove						
72	72	323	323	0.25	7/8	7/8	Chord	9/8	2	1	1/16		1/16	1	1780			articStaccatoAbove						
72	72	1293/4	1293/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16		1/16	1	1781			articStaccatoAbove						
72	72	647/2	647/2	0.25	1	1	Chord	9/8	2	1	1/16		1/16	1	1782			articStaccatoAbove						
72	72	1295/4	1295/4	0.25	17/16	17/16	Chord	9/8	2	1	1/16		1/16	1	1783			articStaccatoAbove						
73	73	324	324	0.0	0	0	Dynamic	9/8	1	1	0						p							
73	73	324	324	0.25	0	0	Chord	9/8	1	1	1/16		1/16	1	1784									
73	73	1297/4	1297/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16		1/16	1	1785									
73	73	649/2	649/2	0.25	1/8	1/8	Chord	9/8	1	1	1/16		1/16	1	1786									
73	73	1299/4	1299/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16		1/16	1	1787									
73	73	325	325	0.25	1/4	1/4	Chord	9/8	1	1	1/16		1/16	1	1788									
73	73	1301/4	1301/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16		1/16	1	1789									
73	73	651/2	651/2	0.25	3/8	3/8	Chord	9/8	1	1	1/16		1/16	1	1790									
73	73	1303/4	1303/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16		1/16	1	1791									
73	73	326	326	0.25	1/2	1/2	Chord	9/8	1	1	1/16		1/16	1	1792									
73	73	1305/4	1305/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16		1/16	1	1793									
73	73	653/2	653/2	0.25	5/8	5/8	Chord	9/8	1	1	1/16		1/16	1	1794									
73	73	1307/4	1307/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	1795									
73	73	327	327	0.25	3/4	3/4	Chord	9/8	1	1	1/16		1/16	1	1796									
73	73	1309/4	1309/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16		1/16	1	1797									
73	73	655/2	655/2	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	1798									
73	73	1311/4	1311/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	1799									
73	73	328	328	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	1800									
73	73	1313/4	1313/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	1801									
73	73	324	324	0.0	0	0	Spanner	9/8	2	1	0									8				
73	73	324	324	0.0	0	0	Chord	9/8	2	1	0	acciaccatura	1/8	1	1802					8				
73	73	324	324	3.0	0	0	Chord	9/8	2	1	3/4		1/2	3/2	1803					8				
73	73	327	327	0.0	3/4	3/4	Chord	9/8	2	1	0	grace16	1/32	1	1804					8				
73	73	327	327	0.0	3/4	3/4	Chord	9/8	2	1	0	grace16	1/32	1	1805					8				
73	73	327	327	1.0	3/4	3/4	Chord	9/8	2	1	1/4		1/4	1	1806					8				
73	73	328	328	0.375	1	1	Chord	9/8	2	1	3/32		1/16	3/2	1807					8				
73	73	2627/8	2627/8	0.125	35/32	35/32	Chord	9/8	2	1	1/32		1/32	1	1808					8				
74	74	2629/8	2629/8	0.125	1/32	1/32	Chord	9/8	1	1	1/32		1/32	1	1809									
74	74	1315/4	1315/4	0.125	1/16	1/16	Chord	9/8	1	1	1/32		1/32	1	1810									
74	74	2631/8	2631/8	0.125	3/32	3/32	Chord	9/8	1	1	1/32		1/32	1	1811									
74	74	329	329	0.125	1/8	1/8	Chord	9/8	1	1	1/32		1/32	1	1812									
74	74	2633/8	2633/8	0.125	5/32	5/32	Chord	9/8	1	1	1/32		1/32	1	1813									
74	74	1317/4	1317/4	0.125	3/16	3/16	Chord	9/8	1	1	1/32		1/32	1	1814									
74	74	2635/8	2635/8	0.125	7/32	7/32	Chord	9/8	1	1	1/32		1/32	1	1815									
74	74	659/2	659/2	0.125	1/4	1/4	Chord	9/8	1	1	1/32		1/32	1	1816									
74	74	2637/8	2637/8	0.125	9/32	9/32	Chord	9/8	1	1	1/32		1/32	1	1817									
74	74	1319/4	1319/4	0.125	5/16	5/16	Chord	9/8	1	1	1/32		1/32	1	1818									
74	74	2639/8	2639/8	0.125	11/32	11/32	Chord	9/8	1	1	1/32		1/32	1	1819									
74	74	330	330	0.125	3/8	3/8	Chord	9/8	1	1	1/32		1/32	1	1820									
74	74	2641/8	2641/8	0.125	13/32	13/32	Chord	9/8	1	1	1/32		1/32	1	1821									
74	74	1321/4	1321/4	0.125	7/16	7/16	Chord	9/8	1	1	1/32		1/32	1	1822									
74	74	2643/8	2643/8	0.125	15/32	15/32	Chord	9/8	1	1	1/32		1/32	1	1823									
74	74	661/2	661/2	0.125	1/2	1/2	Chord	9/8	1	1	1/32		1/32	1	1824									
74	74	2645/8	2645/8	0.125	17/32	17/32	Chord	9/8	1	1	1/32		1/32	1	1825									
74	74	1323/4	1323/4	0.125	9/16	9/16	Chord	9/8	1	1	1/32		1/32	1	1826									
74	74	2647/8	2647/8	0.125	19/32	19/32	Chord	9/8	1	1	1/32		1/32	1	1827									
74	74	331	331	0.125	5/8	5/8	Chord	9/8	1	1	1/32		1/32	1	1828									
74	74	2649/8	2649/8	0.125	21/32	21/32	Chord	9/8	1	1	1/32		1/32	1	1829									
74	74	1325/4	1325/4	0.125	11/16	11/16	Chord	9/8	1	1	1/32		1/32	1	1830									
74	74	2651/8	2651/8	0.125	23/32	23/32	Chord	9/8	1	1	1/32		1/32	1	1831									
74	74	663/2	663/2	0.125	3/4	3/4	Chord	9/8	1	1	1/32		1/32	1	1832									
74	74	2653/8	2653/8	0.125	25/32	25/32	Chord	9/8	1	1	1/32		1/32	1	1833									
74	74	1327/4	1327/4	0.125	13/16	13/16	Chord	9/8	1	1	1/32		1/32	1	1834									
74	74	2655/8	2655/8	0.125	27/32	27/32	Chord	9/8	1	1	1/32		1/32	1	1835									
74	74	332	332	0.125	7/8	7/8	Chord	9/8	1	1	1/32		1/32	1	1836									
74	74	2657/8	2657/8	0.125	29/32	29/32	Chord	9/8	1	1	1/32		1/32	1	1837									
74	74	1329/4	1329/4	0.125	15/16	15/16	Chord	9/8	1	1	1/32		1/32	1	1838									
74	74	2659/8	2659/8	0.125	31/32	31/32	Chord	9/8	1	1	1/32		1/32	1	1839									
74	74	665/2	665/2	0.125	1	1	Chord	9/8	1	1	1/32		1/32	1	1840									
74	74	2661/8	2661/8	0.125	33/32	33/32	Chord	9/8	1	1	1/32		1/32	1	1841									
74	74	1331/4	1331/4	0.125	17/16	17/16	Chord	9/8	1	1	1/32		1/32	1	1842									
74	74	2663/8	2663/8	0.125	35/32	35/32	Chord	9/8	1	1	1/32		1/32	1	1843									
74	74	657/2	657/2	0.0	0	0	Spanner	9/8	2	1	0													
74	74	657/2	657/2	0.25	0	0	Chord	9/8	2	1	1/16		1/16	1	1844			articStaccatoAbove						
74	74	1315/4	1315/4	0.25	1/16	1/16	Chord	9/8	2	1	1/16		1/16	1	1845			articStaccatoAbove						
74	74	329	329	0.25	1/8	1/8	Chord	9/8	2	1	1/16		1/16	1	1846			articStaccatoAbove						
74	74	1317/4	1317/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16		1/16	1	1847			articStaccatoAbove						
74	74	659/2	659/2	0.25	1/4	1/4	Chord	9/8	2	1	1/16		1/16	1	1848			articStaccatoAbove						
74	74	1319/4	1319/4	0.25	5/16	5/16	Chord	9/8	2	1	1/16		1/16	1	1849			articStaccatoAbove						
74	74	330	330	0.25	3/8	3/8	Chord	9/8	2	1	1/16		1/16	1	1850			articStaccatoAbove						
74	74	1321/4	1321/4	0.25	7/16	7/16	Chord	9/8	2	1	1/16		1/16	1	1851			articStaccatoAbove						
74	74	661/2	661/2	0.25	1/2	1/2	Chord	9/8	2	1	1/16		1/16	1	1852			articStaccatoAbove						
74	74	1323/4	1323/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16		1/16	1	1853			articStaccatoAbove						
74	74	331	331	0.25	5/8	5/8	Chord	9/8	2	1	1/16		1/16	1	1854			articStaccatoAbove						
74	74	1325/4	1325/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	1855			articStaccatoAbove						
74	74	663/2	663/2	0.25	3/4	3/4	Chord	9/8	2	1	1/16		1/16	1	1856			articStaccatoAbove						
74	74	1327/4	1327/4	0.25	13/16	13/16	Chord	9/8	2	1	1/16		1/16	1	1857			articStaccatoAbove						
74	74	332	332	0.25	7/8	7/8	Chord	9/8	2	1	1/16		1/16	1	1858			articStaccatoAbove						
74	74	1329/4	1329/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16		1/16	1	1859			articStaccatoAbove						
74	74	665/2	665/2	0.25	1	1	Chord	9/8	2	1	1/16		1/16	1	1860			articStaccatoAbove						
74	74	1331/4	1331/4	0.25	17/16	17/16	Chord	9/8	2	1	1/16		1/16	1	1861			articStaccatoAbove						
75	75	333	333	0.25	0	0	Chord	9/8	1	1	1/16		1/16	1	1862									
75	75	1333/4	1333/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16		1/16	1	1863									
75	75	667/2	667/2	0.25	1/8	1/8	Chord	9/8	1	1	1/16		1/16	1	1864									
75	75	1335/4	1335/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16		1/16	1	1865									
75	75	334	334	0.25	1/4	1/4	Chord	9/8	1	1	1/16		1/16	1	1866									
75	75	1337/4	1337/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16		1/16	1	1867									
75	75	669/2	669/2	0.25	3/8	3/8	Chord	9/8	1	1	1/16		1/16	1	1868									
75	75	1339/4	1339/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16		1/16	1	1869									
75	75	335	335	0.25	1/2	1/2	Chord	9/8	1	1	1/16		1/16	1	1870									
75	75	1341/4	1341/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16		1/16	1	1871									
75	75	671/2	671/2	0.25	5/8	5/8	Chord	9/8	1	1	1/16		1/16	1	1872									
75	75	1343/4	1343/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	1873									
75	75	336	336	0.25	3/4	3/4	Chord	9/8	1	1	1/16		1/16	1	1874									
75	75	1345/4	1345/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16		1/16	1	1875									
75	75	673/2	673/2	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	1876									
75	75	1347/4	1347/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	1877									
75	75	337	337	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	1878									
75	75	1349/4	1349/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	1879									
75	75	333	333	0.0	0	0	Spanner	9/8	2	1	0									9				
75	75	333	333	0.0	0	0	Chord	9/8	2	1	0	acciaccatura	1/8	1	1880					9				
75	75	333	333	3.0	0	0	Chord	9/8	2	1	3/4		1/2	3/2	1881					9				
75	75	336	336	0.0	3/4	3/4	Chord	9/8	2	1	0	grace32	1/32	1	1882					9				
75	75	336	336	0.0	3/4	3/4	Chord	9/8	2	1	0	grace32	1/32	1	1883					9				
75	75	336	336	1.0	3/4	3/4	Chord	9/8	2	1	1/4		1/4	1	1884					9				
75	75	337	337	0.375	1	1	Chord	9/8	2	1	3/32		1/16	3/2	1885					9				
75	75	2699/8	2699/8	0.125	35/32	35/32	Chord	9/8	2	1	1/32		1/32	1	1886					9				
76	76	2701/8	2701/8	0.125	1/32	1/32	Chord	9/8	1	1	1/32		1/32	1	1887									
76	76	1351/4	1351/4	0.125	1/16	1/16	Chord	9/8	1	1	1/32		1/32	1	1888									
76	76	2703/8	2703/8	0.125	3/32	3/32	Chord	9/8	1	1	1/32		1/32	1	1889									
76	76	338	338	0.125	1/8	1/8	Chord	9/8	1	1	1/32		1/32	1	1890									
76	76	2705/8	2705/8	0.125	5/32	5/32	Chord	9/8	1	1	1/32		1/32	1	1891									
76	76	1353/4	1353/4	0.125	3/16	3/16	Chord	9/8	1	1	1/32		1/32	1	1892									
76	76	2707/8	2707/8	0.125	7/32	7/32	Chord	9/8	1	1	1/32		1/32	1	1893									
76	76	677/2	677/2	0.125	1/4	1/4	Chord	9/8	1	1	1/32		1/32	1	1894									
76	76	2709/8	2709/8	0.125	9/32	9/32	Chord	9/8	1	1	1/32		1/32	1	1895									
76	76	1355/4	1355/4	0.125	5/16	5/16	Chord	9/8	1	1	1/32		1/32	1	1896									
76	76	2711/8	2711/8	0.125	11/32	11/32	Chord	9/8	1	1	1/32		1/32	1	1897									
76	76	339	339	0.125	3/8	3/8	Chord	9/8	1	1	1/32		1/32	1	1898									
76	76	2713/8	2713/8	0.125	13/32	13/32	Chord	9/8	1	1	1/32		1/32	1	1899									
76	76	1357/4	1357/4	0.125	7/16	7/16	Chord	9/8	1	1	1/32		1/32	1	1900									
76	76	2715/8	2715/8	0.125	15/32	15/32	Chord	9/8	1	1	1/32		1/32	1	1901									
76	76	679/2	679/2	0.125	1/2	1/2	Chord	9/8	1	1	1/32		1/32	1	1902									
76	76	2717/8	2717/8	0.125	17/32	17/32	Chord	9/8	1	1	1/32		1/32	1	1903									
76	76	1359/4	1359/4	0.125	9/16	9/16	Chord	9/8	1	1	1/32		1/32	1	1904									
76	76	2719/8	2719/8	0.125	19/32	19/32	Chord	9/8	1	1	1/32		1/32	1	1905									
76	76	340	340	0.125	5/8	5/8	Chord	9/8	1	1	1/32		1/32	1	1906									
76	76	2721/8	2721/8	0.125	21/32	21/32	Chord	9/8	1	1	1/32		1/32	1	1907									
76	76	1361/4	1361/4	0.125	11/16	11/16	Chord	9/8	1	1	1/32		1/32	1	1908									
76	76	2723/8	2723/8	0.125	23/32	23/32	Chord	9/8	1	1	1/32		1/32	1	1909									
76	76	681/2	681/2	0.125	3/4	3/4	Chord	9/8	1	1	1/32		1/32	1	1910									
76	76	2725/8	2725/8	0.125	25/32	25/32	Chord	9/8	1	1	1/32		1/32	1	1911									
76	76	1363/4	1363/4	0.125	13/16	13/16	Chord	9/8	1	1	1/32		1/32	1	1912									
76	76	2727/8	2727/8	0.125	27/32	27/32	Chord	9/8	1	1	1/32		1/32	1	1913									
76	76	341	341	0.125	7/8	7/8	Chord	9/8	1	1	1/32		1/32	1	1914									
76	76	2729/8	2729/8	0.125	29/32	29/32	Chord	9/8	1	1	1/32		1/32	1	1915									
76	76	1365/4	1365/4	0.125	15/16	15/16	Chord	9/8	1	1	1/32		1/32	1	1916									
76	76	2731/8	2731/8	0.125	31/32	31/32	Chord	9/8	1	1	1/32		1/32	1	1917									
76	76	683/2	683/2	0.125	1	1	Chord	9/8	1	1	1/32		1/32	1	1918									
76	76	2733/8	2733/8	0.125	33/32	33/32	Chord	9/8	1	1	1/32		1/32	1	1919									
76	76	1367/4	1367/4	0.125	17/16	17/16	Chord	9/8	1	1	1/32		1/32	1	1920									
76	76	2735/8	2735/8	0.125	35/32	35/32	Chord	9/8	1	1	1/32		1/32	1	1921									
76	76	675/2	675/2	0.0	0	0	Spanner	9/8	2	1	0													
76	76	675/2	675/2	0.25	0	0	Chord	9/8	2	1	1/16		1/16	1	1922			articStaccatoAbove						
76	76	1351/4	1351/4	0.25	1/16	1/16	Chord	9/8	2	1	1/16		1/16	1	1923			articStaccatoAbove						
76	76	338	338	0.25	1/8	1/8	Chord	9/8	2	1	1/16		1/16	1	1924			articStaccatoAbove						
76	76	1353/4	1353/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16		1/16	1	1925			articStaccatoAbove						
76	76	677/2	677/2	0.25	1/4	1/4	Chord	9/8	2	1	1/16		1/16	1	1926			articStaccatoAbove						
