mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line	decrescendo_hairpin	crescendo_hairpin	diminuendo_line	pedal	Pedal_<sym>keyboardPedalPed</sym>	Trill:trill	Ottava:8vb
192	185	592	592	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	3095																	
192	185	2357/4	2357/4	0.25	0	0	Chord	3/4	1	2	1/16			1/16	1	3096																	
192	185	1179/2	1179/2	0.25	1/16	1/16	Chord	3/4	1	2	1/16			1/16	1	3097																	
192	185	2359/4	2359/4	0.25	1/8	1/8	Chord	3/4	1	2	1/16			1/16	1	3098																	
192	185	590	590	0.25	3/16	3/16	Chord	3/4	1	2	1/16			1/16	1	3099																	
192	185	2361/4	2361/4	0.25	1/4	1/4	Chord	3/4	1	2	1/16			1/16	1	3100																	
192	185	1181/2	1181/2	0.25	5/16	5/16	Chord	3/4	1	2	1/16			1/16	1	3101																	
192	185	2365/4	2365/4	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	3102																	
192	185	2357/4	2357/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	3103																	
192	185	1179/2	1179/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	3104																	
192	185	2359/4	2359/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	3105																	
192	185	590	590	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	3106																	
192	185	2361/4	2361/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	3107																	
192	185	1181/2	1181/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	3108																	
192	185	2365/4	2365/4	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	3109																	
193	186	2369/4	2369/4	0.0	0	0	Dynamic	3/4	1	1	0						sf																
193	186	2369/4	2369/4	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	3110																	
193	186	2375/4	2375/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	3111																	
193	186	594	594	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	3112																	
193	186	2377/4	2377/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	3113																	
193	186	1189/2	1189/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	3114																	
193	186	2379/4	2379/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	3115																	
193	186	595	595	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	3116																	
193	186	2369/4	2369/4	0.25	0	0	Chord	3/4	1	2	1/16			1/16	1	3117																	
193	186	1185/2	1185/2	0.25	1/16	1/16	Chord	3/4	1	2	1/16			1/16	1	3118																	
193	186	2371/4	2371/4	0.25	1/8	1/8	Chord	3/4	1	2	1/16			1/16	1	3119																	
193	186	593	593	0.25	3/16	3/16	Chord	3/4	1	2	1/16			1/16	1	3120																	
193	186	2373/4	2373/4	0.25	1/4	1/4	Chord	3/4	1	2	1/16			1/16	1	3121																	
193	186	1187/2	1187/2	0.25	5/16	5/16	Chord	3/4	1	2	1/16			1/16	1	3122																	
193	186	2377/4	2377/4	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	3123																	
193	186	2369/4	2369/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	3124																	
193	186	1185/2	1185/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	3125																	
193	186	2371/4	2371/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	3126																	
193	186	593	593	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	3127																	
193	186	2373/4	2373/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	3128																	
193	186	1187/2	1187/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	3129																	
193	186	2377/4	2377/4	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	3130																	
194	187	2381/4	2381/4	0.0	0	0	Dynamic	3/4	1	1	0						sf																
194	187	2381/4	2381/4	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	3131																	
194	187	2387/4	2387/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	3132																	
194	187	597	597	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	3133																	
194	187	2389/4	2389/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	3134																	
194	187	1195/2	1195/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	3135																	
194	187	2391/4	2391/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	3136																	
194	187	598	598	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	3137																	
194	187	2381/4	2381/4	0.25	0	0	Chord	3/4	1	2	1/16			1/16	1	3138																	
194	187	1191/2	1191/2	0.25	1/16	1/16	Chord	3/4	1	2	1/16			1/16	1	3139																	
194	187	2383/4	2383/4	0.25	1/8	1/8	Chord	3/4	1	2	1/16			1/16	1	3140																	
194	187	596	596	0.25	3/16	3/16	Chord	3/4	1	2	1/16			1/16	1	3141																	
194	187	2385/4	2385/4	0.25	1/4	1/4	Chord	3/4	1	2	1/16			1/16	1	3142																	
194	187	1193/2	1193/2	0.25	5/16	5/16	Chord	3/4	1	2	1/16			1/16	1	3143																	
194	187	2389/4	2389/4	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	3144																	
194	187	2381/4	2381/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	3145																	
194	187	1191/2	1191/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	3146																	
194	187	2383/4	2383/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	3147																	
194	187	596	596	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	3148																	
194	187	2385/4	2385/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	3149																	
194	187	1193/2	1193/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	3150																	
194	187	2389/4	2389/4	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	3151																	
195	188	2393/4	2393/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	3152																	
195	188	1197/2	1197/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	3153																	
195	188	2395/4	2395/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	3154																	
195	188	599	599	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	3155																	
195	188	2397/4	2397/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	3156																	
195	188	1199/2	1199/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	3157																	
195	188	2401/4	2401/4	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	3158																	
195	188	2393/4	2393/4	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	3159																	
195	188	2399/4	2399/4	0.25	3/8	3/8	Chord	3/4	1	2	1/16			1/16	1	3160																	
195	188	600	600	0.25	7/16	7/16	Chord	3/4	1	2	1/16			1/16	1	3161																	
195	188	2401/4	2401/4	0.25	1/2	1/2	Chord	3/4	1	2	1/16			1/16	1	3162																	
195	188	1201/2	1201/2	0.25	9/16	9/16	Chord	3/4	1	2	1/16			1/16	1	3163																	
195	188	2403/4	2403/4	0.25	5/8	5/8	Chord	3/4	1	2	1/16			1/16	1	3164																	
195	188	601	601	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	3165																	
195	188	2393/4	2393/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	3166																	
195	188	1197/2	1197/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	3167																	
195	188	2395/4	2395/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	3168																	
195	188	599	599	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	3169																	
195	188	2397/4	2397/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	3170																	
195	188	1199/2	1199/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	3171																	
196	189	2405/4	2405/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	3172																	
196	189	1203/2	1203/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	3173																	
196	189	2407/4	2407/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	3174																	
196	189	602	602	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	3175																	
196	189	2409/4	2409/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	3176																	
196	189	1205/2	1205/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	3177																	
196	189	2413/4	2413/4	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	3178																	
196	189	2405/4	2405/4	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	3179																	
196	189	2411/4	2411/4	0.25	3/8	3/8	Chord	3/4	1	2	1/16			1/16	1	3180																	
196	189	603	603	0.25	7/16	7/16	Chord	3/4	1	2	1/16			1/16	1	3181																	
196	189	2413/4	2413/4	0.25	1/2	1/2	Chord	3/4	1	2	1/16			1/16	1	3182																	
196	189	1207/2	1207/2	0.25	9/16	9/16	Chord	3/4	1	2	1/16			1/16	1	3183																	
196	189	2415/4	2415/4	0.25	5/8	5/8	Chord	3/4	1	2	1/16			1/16	1	3184																	
196	189	604	604	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	3185																	
196	189	2405/4	2405/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	3186																	
196	189	1203/2	1203/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	3187																	
196	189	2407/4	2407/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	3188																	
196	189	602	602	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	3189																	
196	189	2409/4	2409/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	3190																	
196	189	1205/2	1205/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	3191																	
197	190	2423/4	2423/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	3192																	
197	190	606	606	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	3193																	
197	190	2425/4	2425/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	3194																	
197	190	1213/2	1213/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	3195																	
197	190	2427/4	2427/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	3196																	
197	190	607	607	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	3197																	
197	190	2417/4	2417/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	3198																	
197	190	1209/2	1209/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	3199																	
197	190	2419/4	2419/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	3200																	
197	190	605	605	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	3201																	
197	190	2421/4	2421/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	3202																	
197	190	1211/2	1211/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	3203																	
197	190	2425/4	2425/4	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	3204																	
197	190	2417/4	2417/4	0.25	0	0	Chord	3/4	2	2	1/16			1/16	1	3205																	
197	190	1209/2	1209/2	0.25	1/16	1/16	Chord	3/4	2	2	1/16			1/16	1	3206																	
197	190	2419/4	2419/4	0.25	1/8	1/8	Chord	3/4	2	2	1/16			1/16	1	3207																	
197	190	605	605	0.25	3/16	3/16	Chord	3/4	2	2	1/16			1/16	1	3208																	
197	190	2421/4	2421/4	0.25	1/4	1/4	Chord	3/4	2	2	1/16			1/16	1	3209																	
197	190	1211/2	1211/2	0.25	5/16	5/16	Chord	3/4	2	2	1/16			1/16	1	3210																	
197	190	2425/4	2425/4	1.0	1/2	1/2	Chord	3/4	2	2	1/4			1/4	1	3211																	
198	191	2429/4	2429/4	0.0	0	0	Dynamic	3/4	1	1	0						sf																
198	191	2429/4	2429/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	3212																	
198	191	1215/2	1215/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	3213																	
198	191	2431/4	2431/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	3214																	
198	191	608	608	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	3215																	
198	191	2433/4	2433/4	0.0	1/4	1/4	Dynamic	3/4	1	1	0						sf																
198	191	2433/4	2433/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	3216																	
198	191	1217/2	1217/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	3217																	
198	191	2435/4	2435/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	3218																	
198	191	609	609	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	3219																	
198	191	2437/4	2437/4	0.0	1/2	1/2	Dynamic	3/4	1	1	0						sf																
198	191	2437/4	2437/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	3220																	
198	191	1219/2	1219/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	3221																	
198	191	2439/4	2439/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	3222																	
198	191	610	610	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	3223																	
198	191	2429/4	2429/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	3224																	
198	191	1215/2	1215/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	3225																	
198	191	2431/4	2431/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	3226																	
198	191	608	608	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	3227																	
198	191	2433/4	2433/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	3228																	
198	191	1217/2	1217/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	3229																	
198	191	2435/4	2435/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	3230																	
198	191	609	609	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	3231																	
198	191	2437/4	2437/4	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	3232																	
198	191	1219/2	1219/2	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	3233																	
198	191	2439/4	2439/4	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	3234																	
198	191	610	610	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	3235																	
199	192	2441/4	2441/4	0.0	0	0	Dynamic	3/4	1	1	0						sf																
199	192	2441/4	2441/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	3236																	
199	192	1221/2	1221/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	3237																	
199	192	2443/4	2443/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	3238																	
199	192	611	611	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	3239																	
199	192	2445/4	2445/4	0.0	1/4	1/4	Dynamic	3/4	1	1	0						sf																
199	192	2445/4	2445/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	3240																	
199	192	1223/2	1223/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	3241																	
199	192	2447/4	2447/4	1.5	3/8	3/8	Chord	3/4	1	1	3/8			1/4	3/2	3242																	
199	192	2447/4	2447/4	0.25	3/8	3/8	Chord	3/4	1	2	1/16			1/16	1	3243																	
199	192	612	612	0.25	7/16	7/16	Chord	3/4	1	2	1/16			1/16	1	3244																	
199	192	2449/4	2449/4	0.25	1/2	1/2	Chord	3/4	1	2	1/16			1/16	1	3245																	
199	192	1225/2	1225/2	0.25	9/16	9/16	Chord	3/4	1	2	1/16			1/16	1	3246																	
199	192	2451/4	2451/4	0.25	5/8	5/8	Chord	3/4	1	2	1/16			1/16	1	3247																	
199	192	613	613	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	3248																	
199	192	2441/4	2441/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	3249																	
199	192	1221/2	1221/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	3250																	
199	192	2443/4	2443/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	3251																	
199	192	611	611	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	3252																	
199	192	2445/4	2445/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	3253																	
199	192	1223/2	1223/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	3254																	
199	192	2447/4	2447/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	3255																	
199	192	612	612	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	3256																	
199	192	2449/4	2449/4	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	3257																	
199	192	1225/2	1225/2	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	3258																	
199	192	2451/4	2451/4	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	3259																	
199	192	613	613	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	3260																	
200	193	2453/4	2453/4	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	3261																	
200	193	2457/4	2457/4	0.0	1/4	1/4	Dynamic	3/4	1	1	0						sf																
200	193	2457/4	2457/4	2.0	1/4	1/4	Chord	3/4	1	1	1/2			1/2	1	3262																	
200	193	2453/4	2453/4	0.25	0	0	Chord	3/4	1	2	1/16			1/16	1	3263																	
200	193	1227/2	1227/2	0.25	1/16	1/16	Chord	3/4	1	2	1/16			1/16	1	3264																	
200	193	2455/4	2455/4	0.25	1/8	1/8	Chord	3/4	1	2	1/16			1/16	1	3265																	
200	193	614	614	0.25	3/16	3/16	Chord	3/4	1	2	1/16			1/16	1	3266																	
200	193	2457/4	2457/4	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	3267																	
200	193	2461/4	2461/4	0.25	1/2	1/2	Chord	3/4	1	2	1/16			1/16	1	3268																	
200	193	1231/2	1231/2	0.25	9/16	9/16	Chord	3/4	1	2	1/16			1/16	1	3269																	
200	193	2463/4	2463/4	0.25	5/8	5/8	Chord	3/4	1	2	1/16			1/16	1	3270																	
200	193	616	616	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	3271																	
200	193	2453/4	2453/4	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	3272																	
200	193	2457/4	2457/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	3273																	
200	193	1229/2	1229/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	3274																	
200	193	2459/4	2459/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	3275																	
200	193	615	615	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	3276																	
200	193	2461/4	2461/4	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	3277																	
201	194	2465/4	2465/4	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	3278																	
201	194	2469/4	2469/4	0.0	1/4	1/4	Dynamic	3/4	1	1	0						sf																
201	194	2469/4	2469/4	2.0	1/4	1/4	Chord	3/4	1	1	1/2			1/2	1	3279																	
201	194	2465/4	2465/4	2.0	0	0	Chord	3/4	1	2	1/2			1/2	1	3280																	
201	194	1237/2	1237/2	0.25	9/16	9/16	Chord	3/4	1	2	1/16			1/16	1	3281																	
201	194	2475/4	2475/4	0.25	5/8	5/8	Chord	3/4	1	2	1/16			1/16	1	3282																	
201	194	619	619	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	3283																	
201	194	2465/4	2465/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	3284																	
201	194	1233/2	1233/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	3285																	
201	194	2467/4	2467/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	3286																	
201	194	617	617	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	3287																	
201	194	2469/4	2469/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	3288																	
201	194	1235/2	1235/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	3289																	
201	194	2471/4	2471/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	3290																	
201	194	618	618	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	3291																	
201	194	2473/4	2473/4	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	3292																	
202	195	2477/4	2477/4	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3293																	
202	195	2479/4	2479/4	1.0	1/8	1/8	Chord	3/4	1	1	1/4			1/4	1	3294																	
202	195	2483/4	2483/4	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	3295																	
202	195	2485/4	2485/4	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	3296																	
202	195	2487/4	2487/4	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3297																	
202	195	2477/4	2477/4	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	3298																	
202	195	2481/4	2481/4	0.25	1/4	1/4	Chord	3/4	1	2	1/16			1/16	1	3299																	
202	195	1241/2	1241/2	0.25	5/16	5/16	Chord	3/4	1	2	1/16			1/16	1	3300																	
202	195	2483/4	2483/4	0.25	3/8	3/8	Chord	3/4	1	2	1/16			1/16	1	3301																	
202	195	621	621	0.25	7/16	7/16	Chord	3/4	1	2	1/16			1/16	1	3302																	
202	195	2485/4	2485/4	0.25	1/2	1/2	Chord	3/4	1	2	1/16			1/16	1	3303																	
202	195	1243/2	1243/2	0.25	9/16	9/16	Chord	3/4	1	2	1/16			1/16	1	3304																	
202	195	2487/4	2487/4	0.25	5/8	5/8	Chord	3/4	1	2	1/16			1/16	1	3305																	
202	195	622	622	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	3306																	
202	195	2477/4	2477/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	3307																	
202	195	1239/2	1239/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	3308																	
202	195	2479/4	2479/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	3309																	
202	195	620	620	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	3310																	
202	195	2481/4	2481/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	3311																	
202	195	1241/2	1241/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	3312																	
202	195	2483/4	2483/4	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	3313																	
202	195	2485/4	2485/4	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3314																	
202	195	2487/4	2487/4	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	3315																	
203	196	2489/4	2489/4	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3316																	
203	196	2491/4	2491/4	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	3317																	
203	196	2493/4	2493/4	0.0	1/4	1/4	SystemText	3/4	1	1	0								(														
203	196	2493/4	2493/4	0.0	1/4	1/4	SystemText	3/4	1	1	0								)														
203	196	2493/4	2493/4	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	3318																	
203	196	2499/4	2499/4	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3319																	
203	196	2489/4	2489/4	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	3320																	
203	196	2495/4	2495/4	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	3321																	
203	196	2497/4	2497/4	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	3322																	
203	196	2489/4	2489/4	0.0	0	0	Dynamic	3/4	2	1	0						ff																
203	196	2489/4	2489/4	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3323																	
203	196	2493/4	2493/4	0.0	1/4	1/4	Chord	3/4	2	1	0	grace32after		1/32	1	3324																	
203	196	2493/4	2493/4	0.0	1/4	1/4	Chord	3/4	2	1	0	grace32after		1/32	1	3325																	
203	196	2493/4	2493/4	2.0	1/4	1/4	Chord	3/4	2	1	1/2			1/2	1	3326		ornamentTrill															
204	197	2501/4	2501/4	0.0	0	0	Dynamic	3/4	1	1	0						f																
204	197	2501/4	2501/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	3327																	
204	197	1251/2	1251/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	3328																	
204	197	2503/4	2503/4	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	3329																	
204	197	2505/4	2505/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	3330																	
204	197	1253/2	1253/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	3331																	
204	197	2507/4	2507/4	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	3332																	
204	197	2509/4	2509/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	3333																	
204	197	1255/2	1255/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	3334																	
204	197	2511/4	2511/4	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3335																	
204	197	2501/4	2501/4	0.75	0	0	Chord	3/4	2	1	3/16			1/8	3/2	3336																	
204	197	626	626	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	3337																	
204	197	2505/4	2505/4	0.75	1/4	1/4	Chord	3/4	2	1	3/16			1/8	3/2	3338																	
204	197	627	627	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	3339																	
204	197	2509/4	2509/4	0.75	1/2	1/2	Chord	3/4	2	1	3/16			1/8	3/2	3340																	
204	197	628	628	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	3341																	
204	197	2501/4	2501/4	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	3342																	
204	197	2507/4	2507/4	0.25	3/8	3/8	Chord	3/4	2	2	1/16			1/16	1	3343																	
204	197	627	627	0.25	7/16	7/16	Chord	3/4	2	2	1/16			1/16	1	3344																	
204	197	2509/4	2509/4	0.25	1/2	1/2	Chord	3/4	2	2	1/16			1/16	1	3345																	
204	197	1255/2	1255/2	0.25	9/16	9/16	Chord	3/4	2	2	1/16			1/16	1	3346																	
204	197	2511/4	2511/4	0.25	5/8	5/8	Chord	3/4	2	2	1/16			1/16	1	3347																	
204	197	628	628	0.25	11/16	11/16	Chord	3/4	2	2	1/16			1/16	1	3348																	
205	198	2513/4	2513/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	3349																	
205	198	1257/2	1257/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	3350																	
205	198	2515/4	2515/4	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	3351																	
