mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	diminuendo_line	crescendo_line
114	111	1336/3	1336/3	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12	1/8	2/3	1298						
114	111	1337/3	1337/3	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12	1/8	2/3	1299						
115	112	446	446	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	1300						
115	112	448	448	0.0	1/2	1/2	Dynamic	2/2	1	1	0					ff				
115	112	448	448	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1301	ff		articStaccatoAbove			
115	112	449	449	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1302			articStaccatoAbove			
115	112	446	446	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1303				76		
115	112	447	447	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1304						
115	112	897/2	897/2	1.0	5/8	5/8	Chord	2/2	2	1	1/4	1/4	1	1305						
115	112	899/2	899/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1306						
115	112	446	446	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	1307						
116	113	450	450	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1308			articStaccatoAbove			
116	113	451	451	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1309			articStaccatoAbove			
116	113	452	452	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1310			articStaccatoAbove			
116	113	453	453	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1311			articStaccatoAbove			
116	113	450	450	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1312						
116	113	901/2	901/2	1.0	1/8	1/8	Chord	2/2	2	1	1/4	1/4	1	1313						
116	113	903/2	903/2	1.0	3/8	3/8	Chord	2/2	2	1	1/4	1/4	1	1314						
116	113	905/2	905/2	1.0	5/8	5/8	Chord	2/2	2	1	1/4	1/4	1	1315						
116	113	907/2	907/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1316						
117	114	454	454	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1317			articStaccatoBelow			
117	114	455	455	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1318			articStaccatoBelow			
117	114	456	456	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1319			articStaccatoBelow			
117	114	457	457	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1320			articStaccatoBelow			
117	114	454	454	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1321						
117	114	909/2	909/2	1.0	1/8	1/8	Chord	2/2	2	1	1/4	1/4	1	1322						
117	114	911/2	911/2	1.0	3/8	3/8	Chord	2/2	2	1	1/4	1/4	1	1323						
117	114	913/2	913/2	1.0	5/8	5/8	Chord	2/2	2	1	1/4	1/4	1	1324						
117	114	915/2	915/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1325						
118	115	458	458	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1326			articStaccatoBelow			
118	115	459	459	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1327			articStaccatoBelow			
118	115	460	460	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1328			articStaccatoBelow			
118	115	461	461	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1329			articStaccatoBelow			
118	115	458	458	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1330						
118	115	917/2	917/2	1.0	1/8	1/8	Chord	2/2	2	1	1/4	1/4	1	1331						
118	115	919/2	919/2	1.0	3/8	3/8	Chord	2/2	2	1	1/4	1/4	1	1332						
118	115	921/2	921/2	1.0	5/8	5/8	Chord	2/2	2	1	1/4	1/4	1	1333						
118	115	923/2	923/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1334						
119	116	462	462	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1335			articStaccatoBelow			
119	116	463	463	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1336			articStaccatoBelow			
119	116	464	464	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1337			articStaccatoBelow			
119	116	465	465	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1338			articStaccatoAbove			
119	116	462	462	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1339						
119	116	925/2	925/2	1.0	1/8	1/8	Chord	2/2	2	1	1/4	1/4	1	1340						
119	116	927/2	927/2	1.0	3/8	3/8	Chord	2/2	2	1	1/4	1/4	1	1341						
119	116	929/2	929/2	1.0	5/8	5/8	Chord	2/2	2	1	1/4	1/4	1	1342						
119	116	931/2	931/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1343						
120	117	466	466	0.0	0	0	Dynamic	2/2	1	1	0					sf				
120	117	466	466	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	1344						
120	117	1865/4	1865/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	1345						
120	117	933/2	933/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	1346						
120	117	1867/4	1867/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	1347						
120	117	467	467	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	1348						
120	117	1869/4	1869/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	1349						
120	117	935/2	935/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	1350						
120	117	1871/4	1871/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	1351						
120	117	468	468	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	1352						
120	117	1873/4	1873/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	1353						
120	117	937/2	937/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	1354						
120	117	1875/4	1875/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	1355						
120	117	469	469	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	1356						
120	117	1877/4	1877/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	1357						
120	117	939/2	939/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	1358						
120	117	1879/4	1879/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	1359						
120	117	466	466	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	1360						
120	117	468	468	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1361			articStaccatoBelow			
120	117	469	469	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1362			articStaccatoBelow			
121	118	470	470	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	1363						
121	118	1881/4	1881/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	1364						
121	118	941/2	941/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	1365						
121	118	1883/4	1883/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	1366						
121	118	471	471	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	1367						
121	118	1885/4	1885/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	1368						
121	118	943/2	943/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	1369						
121	118	1887/4	1887/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	1370						
121	118	472	472	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	1371						
121	118	1889/4	1889/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	1372						
121	118	945/2	945/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	1373						
121	118	1891/4	1891/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	1374						
121	118	473	473	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	1375						
121	118	1893/4	1893/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	1376						
121	118	947/2	947/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	1377						
121	118	1895/4	1895/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	1378						
121	118	470	470	0.0	0	0	Dynamic	2/2	2	1	0					sf				
121	118	470	470	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	1379						
121	118	472	472	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1380			articStaccatoBelow			
121	118	473	473	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1381			articStaccatoBelow			
122	119	474	474	0.0	0	0	Dynamic	2/2	1	1	0					sf				
122	119	474	474	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	1382						
122	119	1897/4	1897/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	1383						
122	119	949/2	949/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	1384						
122	119	1899/4	1899/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	1385						
122	119	475	475	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	1386						
122	119	1901/4	1901/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	1387						
122	119	951/2	951/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	1388						
122	119	1903/4	1903/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	1389						
122	119	476	476	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	1390						
122	119	1905/4	1905/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	1391						
122	119	953/2	953/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	1392						
122	119	1907/4	1907/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	1393						
122	119	477	477	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	1394						
122	119	1909/4	1909/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	1395						
122	119	955/2	955/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	1396						
122	119	1911/4	1911/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	1397						
122	119	474	474	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	1398						
122	119	476	476	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1399			articStaccatoBelow			
122	119	477	477	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1400			articStaccatoBelow			
123	120	478	478	0.0	0	0	Spanner	2/2	1	1	0								3	
123	120	478	478	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	1401	>				3	
123	120	1913/4	1913/4	0.0	1/16	1/16	Spanner	2/2	1	1	0									
123	120	1913/4	1913/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	1402						
123	120	957/2	957/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	1403						
123	120	1915/4	1915/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	1404						
123	120	479	479	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	1405						
123	120	1917/4	1917/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	1406						
123	120	959/2	959/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	1407						
123	120	1919/4	1919/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	1408						
123	120	480	480	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	1409						
123	120	1921/4	1921/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	1410						
123	120	961/2	961/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	1411						
123	120	1923/4	1923/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	1412						
123	120	481	481	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	1413						
123	120	1925/4	1925/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	1414						
123	120	963/2	963/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	1415						
123	120	1927/4	1927/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	1416						
123	120	478	478	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1417			articStaccatoBelow			
123	120	479	479	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1418			articStaccatoBelow			
123	120	480	480	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1419			articStaccatoBelow			
123	120	481	481	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1420			articStaccatoBelow			
124	121	482	482	0.0	0	0	Dynamic	2/2	1	1	0					p				
124	121	482	482	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	1421	p					
124	121	484	484	0.0	1/2	1/2	Dynamic	2/2	1	1	0					pp				
124	121	484	484	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1422	pp			77		
124	121	969/2	969/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1423				77		
124	121	485	485	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	1424				77		
124	121	971/2	971/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1425				77		
124	121	482	482	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	1426						
124	121	484	484	0.3333333333333333	1/2	1/2	Chord	2/2	2	1	1/12	1/8	2/3	1427						
124	121	1453/3	1453/3	0.3333333333333333	7/12	7/12	Chord	2/2	2	1	1/12	1/8	2/3	1428						
124	121	1454/3	1454/3	0.3333333333333333	2/3	2/3	Chord	2/2	2	1	1/12	1/8	2/3	1429						
124	121	485	485	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12	1/8	2/3	1430						
124	121	1456/3	1456/3	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12	1/8	2/3	1431						
124	121	1457/3	1457/3	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12	1/8	2/3	1432						
125	122	486	486	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1433			articStaccatoAbove			
125	122	488	488	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1434				78		
125	122	977/2	977/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1435				78		
125	122	489	489	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	1436				78		
125	122	979/2	979/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1437				78		
125	122	486	486	0.3333333333333333	0	0	Chord	2/2	2	1	1/12	1/8	2/3	1438						
125	122	1459/3	1459/3	0.3333333333333333	1/12	1/12	Chord	2/2	2	1	1/12	1/8	2/3	1439						
125	122	1460/3	1460/3	0.3333333333333333	1/6	1/6	Chord	2/2	2	1	1/12	1/8	2/3	1440						
125	122	487	487	0.3333333333333333	1/4	1/4	Chord	2/2	2	1	1/12	1/8	2/3	1441						
125	122	1462/3	1462/3	0.3333333333333333	1/3	1/3	Chord	2/2	2	1	1/12	1/8	2/3	1442						
125	122	1463/3	1463/3	0.3333333333333333	5/12	5/12	Chord	2/2	2	1	1/12	1/8	2/3	1443						
125	122	488	488	0.3333333333333333	1/2	1/2	Chord	2/2	2	1	1/12	1/8	2/3	1444						
125	122	1465/3	1465/3	0.3333333333333333	7/12	7/12	Chord	2/2	2	1	1/12	1/8	2/3	1445						
125	122	1466/3	1466/3	0.3333333333333333	2/3	2/3	Chord	2/2	2	1	1/12	1/8	2/3	1446						
125	122	489	489	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12	1/8	2/3	1447						
125	122	1468/3	1468/3	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12	1/8	2/3	1448						
125	122	1469/3	1469/3	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12	1/8	2/3	1449						
126	123	490	490	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1450			articStaccatoBelow			
126	123	492	492	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1451	<			79		
126	123	985/2	985/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1452				79		
126	123	493	493	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	1453				79		
126	123	987/2	987/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1454				79		
126	123	490	490	0.3333333333333333	0	0	Chord	2/2	2	1	1/12	1/8	2/3	1455						
126	123	1471/3	1471/3	0.3333333333333333	1/12	1/12	Chord	2/2	2	1	1/12	1/8	2/3	1456						
126	123	1472/3	1472/3	0.3333333333333333	1/6	1/6	Chord	2/2	2	1	1/12	1/8	2/3	1457						
126	123	491	491	0.3333333333333333	1/4	1/4	Chord	2/2	2	1	1/12	1/8	2/3	1458						
126	123	1474/3	1474/3	0.3333333333333333	1/3	1/3	Chord	2/2	2	1	1/12	1/8	2/3	1459						
126	123	1475/3	1475/3	0.3333333333333333	5/12	5/12	Chord	2/2	2	1	1/12	1/8	2/3	1460						
126	123	492	492	0.3333333333333333	1/2	1/2	Chord	2/2	2	1	1/12	1/8	2/3	1461						
126	123	1477/3	1477/3	0.3333333333333333	7/12	7/12	Chord	2/2	2	1	1/12	1/8	2/3	1462						
126	123	1478/3	1478/3	0.3333333333333333	2/3	2/3	Chord	2/2	2	1	1/12	1/8	2/3	1463						
126	123	493	493	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12	1/8	2/3	1464						
126	123	1480/3	1480/3	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12	1/8	2/3	1465						
126	123	1481/3	1481/3	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12	1/8	2/3	1466						
127	124	494	494	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1467			articStaccatoAbove			
127	124	496	496	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1468				80		
127	124	993/2	993/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1469				80		
127	124	497	497	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	1470				80		
127	124	995/2	995/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1471				80		
127	124	494	494	0.3333333333333333	0	0	Chord	2/2	2	1	1/12	1/8	2/3	1472						
127	124	1483/3	1483/3	0.3333333333333333	1/12	1/12	Chord	2/2	2	1	1/12	1/8	2/3	1473						
127	124	1484/3	1484/3	0.3333333333333333	1/6	1/6	Chord	2/2	2	1	1/12	1/8	2/3	1474						
127	124	495	495	0.3333333333333333	1/4	1/4	Chord	2/2	2	1	1/12	1/8	2/3	1475						
127	124	1486/3	1486/3	0.3333333333333333	1/3	1/3	Chord	2/2	2	1	1/12	1/8	2/3	1476						
127	124	1487/3	1487/3	0.3333333333333333	5/12	5/12	Chord	2/2	2	1	1/12	1/8	2/3	1477						
127	124	496	496	0.3333333333333333	1/2	1/2	Chord	2/2	2	1	1/12	1/8	2/3	1478						
127	124	1489/3	1489/3	0.3333333333333333	7/12	7/12	Chord	2/2	2	1	1/12	1/8	2/3	1479						
127	124	1490/3	1490/3	0.3333333333333333	2/3	2/3	Chord	2/2	2	1	1/12	1/8	2/3	1480						
127	124	497	497	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12	1/8	2/3	1481						
127	124	1492/3	1492/3	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12	1/8	2/3	1482						
127	124	1493/3	1493/3	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12	1/8	2/3	1483						
128	125	498	498	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1484			articStaccatoAbove			
128	125	500	500	0.0	1/2	1/2	Dynamic	2/2	1	1	0					p				
128	125	500	500	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	1485	p			81		
128	125	2001/4	2001/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	1486				81		
128	125	1001/2	1001/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	1487				81		
128	125	2003/4	2003/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	1488				81		
128	125	501	501	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	1489				81		
128	125	2005/4	2005/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	1490				81		
128	125	1003/2	1003/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	1491				81		
128	125	2007/4	2007/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	1492						
128	125	498	498	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1493				82		
128	125	499	499	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1494						
129	126	502	502	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1495				83		
129	126	503	503	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1496				83		
129	126	504	504	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1497	p			83		
129	126	505	505	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1498						
129	126	504	504	0.25	1/2	1/2	Chord	2/2	2	1	1/16	1/16	1	1499				84		
129	126	2017/4	2017/4	0.25	9/16	9/16	Chord	2/2	2	1	1/16	1/16	1	1500				84		
129	126	1009/2	1009/2	0.25	5/8	5/8	Chord	2/2	2	1	1/16	1/16	1	1501				84		
129	126	2019/4	2019/4	0.25	11/16	11/16	Chord	2/2	2	1	1/16	1/16	1	1502				84		
129	126	505	505	0.25	3/4	3/4	Chord	2/2	2	1	1/16	1/16	1	1503				84		
129	126	2021/4	2021/4	0.25	13/16	13/16	Chord	2/2	2	1	1/16	1/16	1	1504				84		
129	126	1011/2	1011/2	0.25	7/8	7/8	Chord	2/2	2	1	1/16	1/16	1	1505				84		
129	126	2023/4	2023/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16	1/16	1	1506						
130	127	506	506	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	1507						
130	127	508	508	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	1508				85		
130	127	2033/4	2033/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	1509				85		
130	127	1017/2	1017/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	1510				85		
130	127	2035/4	2035/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	1511				85		
130	127	509	509	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	1512				85		
130	127	2037/4	2037/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	1513				85		
130	127	1019/2	1019/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	1514				85		
130	127	2039/4	2039/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	1515						
130	127	506	506	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1516				86		
130	127	507	507	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1517				86		
130	127	508	508	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1518				86		
130	127	509	509	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1519						
131	128	510	510	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	1520				87		
131	128	2041/4	2041/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	1521				87		
131	128	1021/2	1021/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	1522				87		
131	128	2043/4	2043/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	1523				87		
131	128	511	511	0.0	1/4	1/4	Spanner	2/2	1	1	0							87		9
131	128	511	511	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	1524	<			87		9
131	128	2045/4	2045/4	0.0	5/16	5/16	Spanner	2/2	1	1	0							87		
131	128	2045/4	2045/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	1525				87		
131	128	1023/2	1023/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	1526				87		
131	128	2047/4	2047/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	1527						
131	128	512	512	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	1528						
131	128	510	510	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1529						
131	128	511	511	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1530						
131	128	512	512	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1531				88		
131	128	513	513	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1532						
131	128	510	510	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	1533						
131	128	512	512	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	1534						
132	129	514	514	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	1535				89		
132	129	2057/4	2057/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	1536				89		
132	129	1029/2	1029/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	1537				89		
132	129	2059/4	2059/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	1538				89		
132	129	515	515	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	1539				89		
132	129	2061/4	2061/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	1540				89		
132	129	1031/2	1031/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	1541				89		
132	129	2063/4	2063/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	1542						
132	129	516	516	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	1543						
132	129	514	514	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1544				90		
132	129	515	515	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1545						
132	129	516	516	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1546				91		
132	129	517	517	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1547						
132	129	514	514	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	1548						
132	129	516	516	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	1549						
133	130	518	518	0.0	0	0	Dynamic	2/2	1	1	0					f				
133	130	518	518	1.5	0	0	Chord	2/2	1	1	3/8	1/4	3/2	1550	f		ornamentTrill	92		
133	130	1039/2	1039/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	1551				92		
133	130	2079/4	2079/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	1552						
133	130	520	520	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1553			articStaccatoAbove			
133	130	521	521	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1554			articStaccatoAbove			
133	130	518	518	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1555				93		
133	130	519	519	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1556						
133	130	520	520	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1557			articStaccatoAbove			
133	130	521	521	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1558			articStaccatoAbove			
