mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	crescendo_line
122	120	239	239	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1329					
122	120	957/4	957/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1330					
122	120	479/2	479/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1331					
122	120	959/4	959/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1332					
122	120	240	240	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1333					
122	120	961/4	961/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1334					
123	121	481/2	481/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1335					
123	121	963/4	963/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1336					
123	121	241	241	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1337					
123	121	965/4	965/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1338					
123	121	483/2	483/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1339					
123	121	967/4	967/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1340					
123	121	242	242	0.0	3/8	3/8	Dynamic	2/4	1	1	0						sf			
123	121	242	242	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1341					
123	121	969/4	969/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1342					
123	121	481/2	481/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1343					
123	121	963/4	963/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1344					
123	121	241	241	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1345					
123	121	965/4	965/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1346					
123	121	483/2	483/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1347					
123	121	967/4	967/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1348					
123	121	242	242	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1349					
123	121	969/4	969/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1350					
124	122	485/2	485/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1351					
124	122	971/4	971/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1352					
124	122	243	243	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1353					
124	122	973/4	973/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1354					
124	122	487/2	487/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1355					
124	122	975/4	975/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1356					
124	122	244	244	0.0	3/8	3/8	Dynamic	2/4	1	1	0						sf			
124	122	244	244	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1357					
124	122	977/4	977/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1358					
124	122	485/2	485/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1359					
124	122	971/4	971/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1360					
124	122	243	243	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1361					
124	122	973/4	973/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1362					
124	122	487/2	487/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1363					
124	122	975/4	975/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1364					
124	122	244	244	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1365					
124	122	977/4	977/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1366					
125	123	489/2	489/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1367	f				
125	123	245	245	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1368				71	
125	123	981/4	981/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1369				71	
125	123	491/2	491/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1370				71	
125	123	983/4	983/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1371				71	
125	123	246	246	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1372				71	
125	123	985/4	985/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1373				71	
125	123	489/2	489/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1374					
125	123	979/4	979/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1375					
125	123	245	245	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1376					
125	123	981/4	981/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1377					
125	123	491/2	491/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1378					
125	123	983/4	983/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1379					
125	123	246	246	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1380					
125	123	985/4	985/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1381					
126	124	493/2	493/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1382				71	
126	124	987/4	987/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1383				71	
126	124	247	247	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1384				71	
126	124	989/4	989/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1385				71	
126	124	495/2	495/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1386				71	
126	124	991/4	991/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1387				71	
126	124	248	248	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1388				71	
126	124	993/4	993/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1389					
126	124	493/2	493/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1390					
126	124	987/4	987/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1391					
126	124	247	247	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1392					
126	124	989/4	989/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1393					
126	124	495/2	495/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1394					
126	124	991/4	991/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1395					
126	124	248	248	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1396					
126	124	993/4	993/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1397					
127	125	497/2	497/2	0.0	0	0	Dynamic	2/4	1	1	0						p			
127	125	497/2	497/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1398			articStaccatoBelow		
127	125	249	249	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1399			articStaccatoBelow		
127	125	499/2	499/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1400			articStaccatoBelow		
127	125	250	250	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1401			articStaccatoBelow		
127	125	497/2	497/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1402			articStaccatoAbove		
127	125	249	249	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1403			articStaccatoAbove		
127	125	499/2	499/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1404			articStaccatoAbove		
127	125	250	250	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1405			articStaccatoAbove		
127	125	497/2	497/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1406					
128	126	501/2	501/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1407			articStaccatoBelow		
128	126	251	251	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1408			articStaccatoBelow		
128	126	503/2	503/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1409			articStaccatoBelow		
128	126	252	252	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1410			articStaccatoBelow		
128	126	501/2	501/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1411			articStaccatoAbove		
128	126	251	251	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1412			articStaccatoAbove		
128	126	503/2	503/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1413			articStaccatoAbove		
128	126	252	252	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1414			articStaccatoAbove		
128	126	501/2	501/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1415					
129	127	505/2	505/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1416			articStaccatoBelow		
129	127	253	253	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1417			articStaccatoBelow		
129	127	507/2	507/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1418			articStaccatoBelow		
129	127	254	254	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1419			articStaccatoBelow		
129	127	505/2	505/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1420			articStaccatoAbove		
129	127	253	253	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1421			articStaccatoAbove		
129	127	507/2	507/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1422			articStaccatoAbove		
129	127	254	254	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1423			articStaccatoAbove		
129	127	505/2	505/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1424					
130	128	509/2	509/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1425			articStaccatoBelow		
130	128	255	255	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1426			articStaccatoBelow		
130	128	511/2	511/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1427				72	
130	128	1023/4	1023/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1428				72	
130	128	256	256	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1429				72	
130	128	1025/4	1025/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1430					
130	128	509/2	509/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1431					
130	128	255	255	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1432					
130	128	511/2	511/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1433			articStaccatoAbove		
130	128	256	256	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1434			articStaccatoAbove		
130	128	509/2	509/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1435					
131	129	513/2	513/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1436			articStaccatoBelow		
131	129	257	257	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1437			articStaccatoBelow		
131	129	515/2	515/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1438			articStaccatoBelow		
131	129	258	258	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1439			articStaccatoBelow		
131	129	513/2	513/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1440			articStaccatoAbove		
131	129	257	257	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1441			articStaccatoAbove		
131	129	515/2	515/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1442			articStaccatoAbove		
131	129	258	258	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1443			articStaccatoAbove		
131	129	513/2	513/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1444					
132	130	517/2	517/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1445			articStaccatoBelow		
132	130	259	259	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1446			articStaccatoBelow		
132	130	519/2	519/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1447			articStaccatoBelow		
132	130	260	260	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1448			articStaccatoBelow		
132	130	517/2	517/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1449			articStaccatoBelow		
132	130	259	259	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1450					
132	130	519/2	519/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1451			articStaccatoBelow		
132	130	260	260	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1452			articStaccatoBelow		
133	131	521/2	521/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1453			articStaccatoBelow		
133	131	261	261	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1454			articStaccatoBelow		
133	131	523/2	523/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1455			articStaccatoBelow		
133	131	262	262	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1456			articStaccatoBelow		
133	131	521/2	521/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1457			articStaccatoAbove		
133	131	261	261	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1458			articStaccatoAbove		
133	131	523/2	523/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1459			articStaccatoAbove		
133	131	262	262	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1460			articStaccatoAbove		
133	131	521/2	521/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1461					
134	132	525/2	525/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1462			articStaccatoBelow		
134	132	263	263	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1463			articStaccatoBelow		
134	132	527/2	527/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1464				73	
134	132	1055/4	1055/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1465				73	
134	132	264	264	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1466				73	
134	132	1057/4	1057/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1467					
134	132	525/2	525/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1468			articStaccatoAbove		
134	132	263	263	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1469					
134	132	527/2	527/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1470			articStaccatoAbove		
134	132	264	264	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1471			articStaccatoAbove		
134	132	525/2	525/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1472					
135	133	529/2	529/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1473					
135	133	265	265	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1474					
135	133	531/2	531/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1475					
135	133	266	266	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1476					
135	133	265	265	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1477			articStaccatoBelow		
135	133	531/2	531/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1478			articStaccatoBelow		
135	133	266	266	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1479			articStaccatoBelow		
135	133	265	265	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1480					
135	133	531/2	531/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1481					
135	133	266	266	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1482					
135	133	529/2	529/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1483					
136	134	533/2	533/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1484					
136	134	267	267	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1485					
136	134	535/2	535/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1486					
136	134	268	268	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1487					
136	134	533/2	533/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1488			articStaccatoBelow		
136	134	267	267	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1489			articStaccatoBelow		
136	134	535/2	535/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1490			articStaccatoBelow		
136	134	268	268	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1491			articStaccatoBelow		
136	134	533/2	533/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1492			articStaccatoAbove		
136	134	267	267	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1493			articStaccatoAbove		
136	134	535/2	535/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1494			articStaccatoAbove		
136	134	268	268	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1495			articStaccatoAbove		
136	134	533/2	533/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1496					
137	135	537/2	537/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1497					
137	135	269	269	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1498					
137	135	539/2	539/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1499					
137	135	270	270	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1500					
137	135	537/2	537/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1501			articStaccatoBelow		
137	135	269	269	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1502			articStaccatoBelow		
137	135	539/2	539/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1503			articStaccatoBelow		
137	135	270	270	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1504			articStaccatoBelow		
137	135	537/2	537/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1505			articStaccatoAbove		
137	135	269	269	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1506			articStaccatoAbove		
137	135	539/2	539/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1507			articStaccatoAbove		
137	135	270	270	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1508			articStaccatoAbove		
137	135	537/2	537/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1509					
138	136	541/2	541/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1510					
138	136	271	271	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1511					
138	136	543/2	543/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1512					
138	136	272	272	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1513					
138	136	541/2	541/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1514			articStaccatoBelow		
138	136	271	271	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1515			articStaccatoBelow		
138	136	543/2	543/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1516			articStaccatoBelow		
138	136	272	272	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1517			articStaccatoBelow		
138	136	541/2	541/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1518			articStaccatoAbove		
138	136	271	271	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1519			articStaccatoAbove		
138	136	543/2	543/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1520			articStaccatoAbove		
138	136	272	272	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1521			articStaccatoAbove		
138	136	541/2	541/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1522					
139	137	545/2	545/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1523					
139	137	273	273	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1524					
139	137	547/2	547/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1525					
139	137	274	274	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1526					
139	137	545/2	545/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1527			articStaccatoBelow		
139	137	273	273	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1528			articStaccatoBelow		
139	137	547/2	547/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1529			articStaccatoBelow		
139	137	274	274	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1530			articStaccatoBelow		
139	137	545/2	545/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1531			articStaccatoAbove		
139	137	273	273	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1532			articStaccatoAbove		
139	137	547/2	547/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1533			articStaccatoAbove		
139	137	274	274	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1534			articStaccatoAbove		
139	137	545/2	545/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1535					
140	138	549/2	549/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1536					
140	138	275	275	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1537					
140	138	551/2	551/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1538					
140	138	276	276	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1539					
140	138	549/2	549/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1540			articStaccatoBelow		
140	138	275	275	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1541			articStaccatoBelow		
140	138	551/2	551/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1542			articStaccatoBelow		
140	138	276	276	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1543			articStaccatoBelow		
140	138	549/2	549/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1544			articStaccatoAbove		
140	138	275	275	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1545			articStaccatoAbove		
140	138	551/2	551/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1546			articStaccatoAbove		
140	138	276	276	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1547			articStaccatoAbove		
140	138	549/2	549/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1548					
141	139	553/2	553/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1549					
141	139	277	277	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1550					
141	139	555/2	555/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1551					
141	139	278	278	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1552					
141	139	553/2	553/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1553			articStaccatoBelow		
141	139	277	277	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1554			articStaccatoBelow		
141	139	555/2	555/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1555			articStaccatoBelow		
141	139	278	278	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1556			articStaccatoBelow		
141	139	553/2	553/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1557			articStaccatoAbove		
141	139	277	277	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1558			articStaccatoAbove		
141	139	555/2	555/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1559			articStaccatoAbove		
141	139	278	278	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1560			articStaccatoAbove		
141	139	553/2	553/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1561					
142	140	557/2	557/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1562					
142	140	279	279	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1563					
142	140	559/2	559/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1564					
142	140	280	280	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1565					
142	140	557/2	557/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1566			articStaccatoBelow		
142	140	279	279	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1567			articStaccatoBelow		
142	140	559/2	559/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1568			articStaccatoBelow		
142	140	280	280	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1569			articStaccatoBelow		
142	140	557/2	557/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1570			articStaccatoAbove		
142	140	279	279	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1571			articStaccatoAbove		
142	140	559/2	559/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1572			articStaccatoAbove		
142	140	280	280	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1573			articStaccatoAbove		
142	140	557/2	557/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1574					
143	141	561/2	561/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1575					
143	141	561/2	561/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1576	<				
143	141	281	281	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1577					
143	141	563/2	563/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1578					
143	141	282	282	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1579					
143	141	561/2	561/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1580					
143	141	281	281	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1581			articStaccatoAbove		
143	141	563/2	563/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1582			articStaccatoAbove		
143	141	282	282	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1583			articStaccatoAbove		
144	142	565/2	565/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1584					
144	142	283	283	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1585					
144	142	567/2	567/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1586					
144	142	284	284	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1587					
144	142	565/2	565/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1588			articStaccatoBelow		
144	142	283	283	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1589			articStaccatoBelow		
144	142	567/2	567/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1590			articStaccatoBelow		
144	142	284	284	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1591			articStaccatoBelow		
