mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin	diminuendo_line	crescendo_line	Ottava:8va	pedal	Pedal_<sym>keyboardPedalPed</sym>
133	130	4173/8	4205/8	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2579												
133	130	4177/8	4209/8	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2580												
133	130	4181/8	4213/8	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	2581												
133	130	4189/8	4221/8	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2582												
134	131	4193/8	4225/8	0.0		0	0	Spanner	4/4	1	1	0														1		
134	131	4193/8	4225/8	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	2583					84					1		
134	131	4195/8	4227/8	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2584										1		
134	131	4197/8	4229/8	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2585					85					1		
134	131	4199/8	4231/8	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2586										1		
134	131	4201/8	4233/8	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2587					86					1		
134	131	4203/8	4235/8	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2588										1		
134	131	4205/8	4237/8	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2589					87					1		
134	131	4207/8	4239/8	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2590										1		
134	131	4209/8	4241/8	0.0		1/2	1/2	Spanner	4/4	1	1	0																
134	131	4209/8	4241/8	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	2591					88							
134	131	4211/8	4243/8	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	2592												
134	131	4213/8	4245/8	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2593					89							
134	131	4215/8	4247/8	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2594												
134	131	4217/8	4249/8	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2595					90							
134	131	4219/8	4251/8	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2596												
134	131	4221/8	4253/8	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2597					91							
134	131	4223/8	4255/8	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2598												
134	131	4193/8	4225/8	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	2599												
134	131	4197/8	4229/8	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2600					92							
134	131	4199/8	4231/8	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2601												
134	131	4201/8	4233/8	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2602					93							
134	131	4203/8	4235/8	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2603												
134	131	4205/8	4237/8	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2604					94							
134	131	4207/8	4239/8	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2605												
134	131	4209/8	4241/8	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2606					95							
134	131	4211/8	4243/8	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2607												
134	131	4213/8	4245/8	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2608					96							
134	131	4215/8	4247/8	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2609												
134	131	4217/8	4249/8	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2610					97							
134	131	4219/8	4251/8	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2611												
134	131	4221/8	4253/8	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2612					98							
134	131	4223/8	4255/8	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2613												
135	132	4225/8	4257/8	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	2614					99							
135	132	4227/8	4259/8	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2615												
135	132	4229/8	4261/8	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2616					100							
135	132	4231/8	4263/8	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2617												
135	132	4233/8	4265/8	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2618					101							
135	132	4235/8	4267/8	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2619												
135	132	4237/8	4269/8	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2620					102							
135	132	4239/8	4271/8	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2621												
135	132	4241/8	4273/8	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	2622					103							
135	132	4243/8	4275/8	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	2623												
135	132	4245/8	4277/8	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2624					104							
135	132	4247/8	4279/8	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2625												
135	132	4249/8	4281/8	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2626					105							
135	132	4251/8	4283/8	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2627												
135	132	4253/8	4285/8	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2628					106							
135	132	4255/8	4287/8	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2629												
135	132	4225/8	4257/8	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	2630					107							
135	132	4227/8	4259/8	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2631												
135	132	4229/8	4261/8	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2632					108							
135	132	4231/8	4263/8	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2633												
135	132	4233/8	4265/8	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2634					109							
135	132	4235/8	4267/8	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2635												
135	132	4237/8	4269/8	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2636					110							
135	132	4239/8	4271/8	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2637												
135	132	4241/8	4273/8	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2638					111							
135	132	4243/8	4275/8	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2639												
135	132	4245/8	4277/8	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2640					112							
135	132	4247/8	4279/8	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2641												
135	132	4249/8	4281/8	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2642					113							
135	132	4251/8	4283/8	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2643												
135	132	4253/8	4285/8	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2644					114							
135	132	4255/8	4287/8	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2645												
136	133	4257/8	4289/8	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	2646												
136	133	4259/8	4291/8	0.0		1/16	1/16	Spanner	4/4	1	1	0													7			
136	133	4259/8	4291/8	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2647									7			
136	133	4261/8	4293/8	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2648									7			
136	133	4263/8	4295/8	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2649									7			
136	133	4265/8	4297/8	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2650									7			
136	133	4267/8	4299/8	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2651									7			
136	133	4269/8	4301/8	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2652									7			
136	133	4271/8	4303/8	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2653									7			
136	133	4273/8	4305/8	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	2654									7			
136	133	4275/8	4307/8	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	2655									7			
136	133	4277/8	4309/8	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2656									7			
136	133	4279/8	4311/8	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2657									7			
136	133	4281/8	4313/8	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2658									7			
136	133	4283/8	4315/8	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2659									7			
136	133	4285/8	4317/8	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2660									7			
136	133	4287/8	4319/8	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2661									7			
136	133	4257/8	4289/8	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	2662												
136	133	4259/8	4291/8	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2663												
136	133	4261/8	4293/8	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2664												
136	133	4263/8	4295/8	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2665												
136	133	4265/8	4297/8	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2666												
136	133	4267/8	4299/8	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2667												
136	133	4269/8	4301/8	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2668												
136	133	4271/8	4303/8	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2669												
136	133	4273/8	4305/8	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2670												
136	133	4275/8	4307/8	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2671												
136	133	4277/8	4309/8	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2672												
136	133	4279/8	4311/8	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2673												
136	133	4281/8	4313/8	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2674												
136	133	4283/8	4315/8	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2675												
136	133	4285/8	4317/8	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2676												
137	134	4289/8	4321/8	0.0		0	0	Spanner	4/4	1	1	0																
137	134	4289/8	4321/8	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	2677												
137	134	4291/8	4323/8	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2678												
137	134	4293/8	4325/8	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2679												
137	134	4295/8	4327/8	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2680												
137	134	4297/8	4329/8	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2681												
137	134	4299/8	4331/8	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2682												
137	134	4301/8	4333/8	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2683												
137	134	4303/8	4335/8	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2684												
137	134	4305/8	4337/8	0.0		1/2	1/2	Dynamic	4/4	1	1	0						sf										
137	134	4305/8	4337/8	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	2685												
137	134	4307/8	4339/8	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	2686												
137	134	4309/8	4341/8	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2687												
137	134	4311/8	4343/8	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2688												
137	134	4313/8	4345/8	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2689												
137	134	4315/8	4347/8	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2690												
137	134	4317/8	4349/8	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2691												
137	134	4319/8	4351/8	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2692												
137	134	4289/8	4321/8	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2693			articStaccatoBelow									
137	134	4297/8	4329/8	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2694			articStaccatoBelow									
137	134	4305/8	4337/8	0.0		1/2	1/2	Dynamic	4/4	2	1	0						sf										
137	134	4305/8	4337/8	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2695												
138	135	4321/8	4353/8	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	2696												
138	135	4323/8	4355/8	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2697												
138	135	4325/8	4357/8	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2698												
138	135	4327/8	4359/8	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2699												
138	135	4329/8	4361/8	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2700												
138	135	4331/8	4363/8	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2701												
138	135	4333/8	4365/8	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2702												
138	135	4335/8	4367/8	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2703												
138	135	4337/8	4369/8	0.0		1/2	1/2	Dynamic	4/4	1	1	0						sf										
138	135	4337/8	4369/8	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	2704												
138	135	4339/8	4371/8	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	2705												
138	135	4341/8	4373/8	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2706												
138	135	4343/8	4375/8	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2707												
138	135	4345/8	4377/8	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2708												
138	135	4347/8	4379/8	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2709												
138	135	4349/8	4381/8	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2710												
138	135	4351/8	4383/8	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2711												
138	135	4321/8	4353/8	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2712			articStaccatoBelow									
138	135	4329/8	4361/8	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2713			articStaccatoBelow									
138	135	4337/8	4369/8	0.0		1/2	1/2	Dynamic	4/4	2	1	0						sf										
138	135	4337/8	4369/8	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2714												
139	136	4353/8	4385/8	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	2715												
139	136	4355/8	4387/8	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2716												
139	136	4357/8	4389/8	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2717												
139	136	4359/8	4391/8	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2718												
139	136	4361/8	4393/8	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2719												
139	136	4363/8	4395/8	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2720												
139	136	4365/8	4397/8	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2721												
139	136	4367/8	4399/8	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2722												
139	136	4369/8	4401/8	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	2723												
139	136	4371/8	4403/8	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	2724												
139	136	4373/8	4405/8	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2725												
139	136	4375/8	4407/8	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2726												
139	136	4377/8	4409/8	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2727												
139	136	4379/8	4411/8	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2728												
139	136	4381/8	4413/8	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2729												
139	136	4383/8	4415/8	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2730												
139	136	4353/8	4385/8	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2731			articStaccatoBelow									
139	136	4361/8	4393/8	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2732			articStaccatoBelow									
139	136	4369/8	4401/8	0.0		1/2	1/2	Dynamic	4/4	2	1	0						sf										
139	136	4369/8	4401/8	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2733												
139	136	4377/8	4409/8	0.75		3/4	3/4	Chord	4/4	2	1	3/16		1/8	3/2	2734												
139	136	4383/8	4415/8	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2735												
140	137	4385/8	4417/8	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	2736												
140	137	4387/8	4419/8	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2737												
140	137	4389/8	4421/8	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2738												
140	137	4391/8	4423/8	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2739												
140	137	4393/8	4425/8	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2740												
140	137	4395/8	4427/8	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2741												
140	137	4397/8	4429/8	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2742												
140	137	4399/8	4431/8	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2743												
140	137	4401/8	4433/8	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2744			articStaccatoAbove									
140	137	4409/8	4441/8	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2745			articStaccatoAbove									
140	137	4401/8	4433/8	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	2746												
140	137	4405/8	4437/8	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	2747												
140	137	4409/8	4441/8	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	2748												
140	137	4413/8	4445/8	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	2749												
140	137	4385/8	4417/8	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2750			articStaccatoBelow									
140	137	4393/8	4425/8	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2751			articStaccatoBelow									
140	137	4403/8	4435/8	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2752												
140	137	4405/8	4437/8	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2753												
140	137	4407/8	4439/8	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2754												
140	137	4409/8	4441/8	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2755												
140	137	4411/8	4443/8	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2756												
140	137	4413/8	4445/8	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2757												
140	137	4415/8	4447/8	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2758												
141	138	4417/8	4449/8	0.0		0	0	Dynamic	4/4	1	1	0						sf										
141	138	4417/8	4449/8	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	2759												
141	138	4433/8	4465/8	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2760			articStaccatoAbove									
141	138	4441/8	4473/8	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2761			articStaccatoAbove									
141	138	4417/8	4449/8	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	2762												
141	138	4421/8	4453/8	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	2763												
141	138	4425/8	4457/8	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	2764												
141	138	4429/8	4461/8	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	2765												
141	138	4433/8	4465/8	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	2766												
141	138	4437/8	4469/8	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	2767												
141	138	4441/8	4473/8	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	2768												
141	138	4445/8	4477/8	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	2769												
141	138	4419/8	4451/8	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2770												
141	138	4421/8	4453/8	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2771												
141	138	4423/8	4455/8	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2772												
141	138	4425/8	4457/8	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2773												
141	138	4427/8	4459/8	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2774												
141	138	4429/8	4461/8	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2775												
141	138	4431/8	4463/8	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2776												
141	138	4435/8	4467/8	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2777												
141	138	4437/8	4469/8	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2778												
141	138	4439/8	4471/8	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2779												
141	138	4441/8	4473/8	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2780												
141	138	4443/8	4475/8	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2781												
141	138	4445/8	4477/8	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2782												
141	138	4447/8	4479/8	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2783												
142	139	4449/8	4481/8	0.0		0	0	Dynamic	4/4	1	1	0						sf										
142	139	4449/8	4481/8	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	2784												
142	139	4465/8	4497/8	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2785			articStaccatoAbove									
142	139	4473/8	4505/8	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2786			articStaccatoAbove									
142	139	4449/8	4481/8	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	2787												
142	139	4453/8	4485/8	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	2788												
142	139	4457/8	4489/8	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	2789												
142	139	4461/8	4493/8	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	2790												
142	139	4465/8	4497/8	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	2791												
142	139	4469/8	4501/8	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	2792												
142	139	4473/8	4505/8	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	2793												
142	139	4477/8	4509/8	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	2794												
142	139	4451/8	4483/8	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2795												
142	139	4453/8	4485/8	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2796												
142	139	4455/8	4487/8	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2797												
142	139	4457/8	4489/8	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2798												
142	139	4459/8	4491/8	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2799												
142	139	4461/8	4493/8	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2800												
142	139	4463/8	4495/8	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2801												
142	139	4467/8	4499/8	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2802												
142	139	4469/8	4501/8	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2803												
142	139	4471/8	4503/8	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2804												
142	139	4473/8	4505/8	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2805												
142	139	4475/8	4507/8	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2806												
142	139	4477/8	4509/8	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2807												
142	139	4479/8	4511/8	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2808												
143	140	4481/8	4513/8	0.0		0	0	Dynamic	4/4	1	1	0						sf										
143	140	4481/8	4513/8	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2809												
143	140	4489/8	4521/8	0.75		1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	2810												
143	140	4495/8	4527/8	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2811												
143	140	4497/8	4529/8	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2812												
143	140	4501/8	4533/8	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2813												
143	140	4481/8	4513/8	1.0		0	0	Chord	4/4	1	2	1/4		1/4	1	2814												
143	140	4489/8	4521/8	0.75		1/4	1/4	Chord	4/4	1	2	3/16		1/8	3/2	2815												
143	140	4495/8	4527/8	0.25		7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	2816												
143	140	4497/8	4529/8	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	2817												
143	140	4505/8	4537/8	0.75		3/4	3/4	Chord	4/4	1	2	3/16		1/8	3/2	2818			ornamentTrill									
143	140	4511/8	4543/8	0.125		15/16	15/16	Chord	4/4	1	2	1/32		1/32	1	2819												
143	140	564	568	0.125		31/32	31/32	Chord	4/4	1	2	1/32		1/32	1	2820												
143	140	4481/8	4513/8	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	2821												
143	140	4483/8	4515/8	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2822												
143	140	4485/8	4517/8	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2823												
143	140	4487/8	4519/8	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2824												
143	140	4489/8	4521/8	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2825												
143	140	4491/8	4523/8	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2826												
143	140	4493/8	4525/8	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2827												
143	140	4495/8	4527/8	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2828												
143	140	4497/8	4529/8	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2829												
143	140	4499/8	4531/8	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2830												
