mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	pedal	crescendo_hairpin	diminuendo_line	decrescendo_hairpin
138	135	539	545	1.0		3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1492											
138	135	536	542	4.0		0	0	Chord	2/2	2	1	1		1	1	1493											
138	135	536	542	4.0		0	0	Chord	2/2	2	2	1		1	1	1494											
139	136	540	546	0.0		0	0	Spanner	2/2	1	1	0															0
139	136	540	546	0.3333333333333333		0	0	Chord	2/2	1	1	1/12		1/8	2/3	1495							87				0
139	136	1621/3	1639/3	0.3333333333333333		1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1496							87				0
139	136	1622/3	1640/3	0.3333333333333333		1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1497							87				0
139	136	541	547	0.3333333333333333		1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1498							87				0
139	136	1624/3	1642/3	0.3333333333333333		1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1499							87				0
139	136	1625/3	1643/3	0.3333333333333333		5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1500							87				0
139	136	542	548	0.3333333333333333		1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1501							87				0
139	136	1627/3	1645/3	0.3333333333333333		7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1502							87				0
139	136	1628/3	1646/3	0.3333333333333333		2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1503							87				0
139	136	543	549	0.3333333333333333		3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1504							87				0
139	136	1630/3	1648/3	0.3333333333333333		5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1505							87				0
139	136	1631/3	1649/3	0.3333333333333333		11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1506							87				0
139	136	540	546	4.0		0	0	Chord	2/2	2	1	1		1	1	1507											
139	136	540	546	4.0		0	0	Chord	2/2	2	2	1		1	1	1508											
140	137	544	550	0.0		0	0	Dynamic	2/2	1	1	0					pp						87				
140	137	544	550	0.0		0	0	Spanner	2/2	1	1	0											87				
140	137	544	550	0.3333333333333333		0	0	Chord	2/2	1	1	1/12		1/8	2/3	1509							87				
140	137	1633/3	1651/3	0.3333333333333333		1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1510							87				
140	137	1634/3	1652/3	0.3333333333333333		1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1511							87				
140	137	545	551	0.3333333333333333		1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1512							87				
140	137	1636/3	1654/3	0.3333333333333333		1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1513							87				
140	137	1637/3	1655/3	0.3333333333333333		5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1514							87				
140	137	546	552	0.3333333333333333		1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1515							87				
140	137	1639/3	1657/3	0.3333333333333333		7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1516							87				
140	137	1640/3	1658/3	0.3333333333333333		2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1517							87				
140	137	547	553	0.3333333333333333		3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1518							87				
140	137	1642/3	1660/3	0.3333333333333333		5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1519							87				
140	137	1643/3	1661/3	0.3333333333333333		11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1520											
140	137	544	550	4.0		0	0	Chord	2/2	2	1	1		1	1	1521											
140	137	544	550	4.0		0	0	Chord	2/2	2	2	1		1	1	1522											
141	138	548	554	0.0		0	0	Dynamic	2/2	1	1	0					f										
141	138	548	554	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1523											
141	138	550	556	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1524		articStaccatoAbove									
141	138	551	557	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1525		articStaccatoBelow									
141	138	548	554	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1526											
141	138	1645/3	1663/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1527											
141	138	1646/3	1664/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1528											
141	138	549	555	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1529											
141	138	1648/3	1666/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1530											
141	138	1649/3	1667/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1531											
141	138	550	556	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1532											
141	138	1651/3	1669/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1533											
141	138	1652/3	1670/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1534											
141	138	551	557	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1535											
141	138	1654/3	1672/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1536											
141	138	1655/3	1673/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1537											
142	139	552	558	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1538		articStaccatoAbove									
142	139	554	560	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1539		articStaccatoAbove									
142	139	555	561	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1540		articStaccatoAbove									
142	139	552	558	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1541											
142	139	1657/3	1675/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1542											
142	139	1658/3	1676/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1543											
142	139	553	559	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1544											
142	139	1660/3	1678/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1545											
142	139	1661/3	1679/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1546											
142	139	554	560	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1547											
142	139	1663/3	1681/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1548											
142	139	1664/3	1682/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1549											
142	139	555	561	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1550											
142	139	1666/3	1684/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1551											
142	139	1667/3	1685/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1552											
143	140	556	562	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1553		articStaccatoAbove									
143	140	558	564	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1554		articStaccatoAbove									
143	140	559	565	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1555		articStaccatoBelow									
143	140	556	562	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1556											
143	140	1669/3	1687/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1557											
143	140	1670/3	1688/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1558											
143	140	557	563	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1559											
143	140	1672/3	1690/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1560											
143	140	1673/3	1691/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1561											
143	140	558	564	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1562											
143	140	1675/3	1693/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1563											
143	140	1676/3	1694/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1564											
143	140	559	565	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1565											
143	140	1678/3	1696/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1566											
143	140	1679/3	1697/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1567											
144	141	560	566	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1568		articStaccatoAbove									
144	141	562	568	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1569		articStaccatoAbove									
144	141	563	569	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1570		articStaccatoAbove									
144	141	560	566	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1571											
144	141	1681/3	1699/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1572											
144	141	1682/3	1700/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1573											
144	141	561	567	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1574											
144	141	1684/3	1702/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1575											
144	141	1685/3	1703/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1576											
144	141	562	568	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1577											
144	141	1687/3	1705/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1578											
144	141	1688/3	1706/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1579											
144	141	563	569	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1580											
144	141	1690/3	1708/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1581											
144	141	1691/3	1709/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1582											
145	142	564	570	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1583		articStaccatoAbove									
145	142	566	572	0.0		1/2	1/2	Dynamic	2/2	1	1	0					p										
145	142	566	572	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1584		articStaccatoAbove					88				
145	142	567	573	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1585		articStaccatoAbove									
145	142	564	570	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1586											
145	142	1693/3	1711/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1587											
145	142	1694/3	1712/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1588											
145	142	565	571	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1589											
145	142	1696/3	1714/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1590											
145	142	1697/3	1715/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1591											
145	142	566	572	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1592							89				
145	142	567	573	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1593											
145	142	566	572	2.0		1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	1594											
146	143	568	574	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1595							90				
146	143	569	575	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1596											
146	143	570	576	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1597		articStaccatoAbove					91				
146	143	571	577	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1598		articStaccatoAbove									
146	143	568	574	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	1599											
146	143	570	576	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1600							92				
146	143	571	577	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1601											
146	143	568	574	2.0		0	0	Chord	2/2	2	2	1/2		1/2	1	1602											
146	143	570	576	2.0		1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	1603											
147	144	572	578	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1604							93				
147	144	573	579	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1605											
147	144	574	580	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1606							94				
147	144	575	581	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1607							94				
147	144	572	578	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	1608											
147	144	574	580	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1609							95				
147	144	575	581	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1610											
147	144	572	578	2.0		0	0	Chord	2/2	2	2	1/2		1/2	1	1611											
147	144	574	580	2.0		1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	1612											
148	145	576	582	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1613							94				
148	145	577	583	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1614							94				
148	145	578	584	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1615							94				
148	145	579	585	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1616											
148	145	576	582	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1617							96				
148	145	577	583	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1618							96				
148	145	578	584	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1619							96				
148	145	579	585	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1620							96				
149	146	580	586	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1621		articStaccatoAbove									
149	146	582	588	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1622		articStaccatoAbove					97				
149	146	583	589	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1623		articStaccatoAbove									
149	146	580	586	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1624		articStaccatoBelow									
149	146	581	587	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1625		articStaccatoAbove									
149	146	582	588	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1626							98				
149	146	583	589	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1627											
149	146	582	588	2.0		1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	1628											
150	147	584	590	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1629							99				
150	147	585	591	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1630											
150	147	1173/2	1185/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1631							100				
150	147	587	593	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1632							100				
150	147	1175/2	1187/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1633											
150	147	584	590	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	1634											
150	147	586	592	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1635		articStaccatoAbove					101				
150	147	587	593	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1636		articStaccatoAbove									
150	147	584	590	2.0		0	0	Chord	2/2	2	2	1/2		1/2	1	1637											
151	148	588	594	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	1638							102				
151	148	1177/2	1189/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1639							102				
151	148	589	595	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1640							102				
151	148	1179/2	1191/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1641											
151	148	590	596	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1642		articStaccatoAbove					103				
151	148	591	597	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1643		articStaccatoAbove									
151	148	588	594	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1644							104				
151	148	589	595	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1645											
151	148	590	596	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1646							105				
151	148	591	597	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1647											
151	148	590	596	2.0		1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	1648											
152	149	592	598	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1649		ornamentTrill					106				
152	149	593	599	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1650											
152	149	1189/2	1201/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1651							107				
152	149	595	601	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1652							107				
152	149	1191/2	1203/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1653											
152	149	592	598	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	1654											
152	149	594	600	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1655		articStaccatoAbove					108				
152	149	595	601	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1656		articStaccatoAbove									
153	150	596	602	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	1657							109				
153	150	1193/2	1205/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1658							109				
153	150	597	603	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1659							109				
153	150	1195/2	1207/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1660											
153	150	1197/2	1209/2	0.0		5/8	5/8	Dynamic	2/2	1	1	0					fp										
153	150	1197/2	1209/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1661							110				
153	150	599	605	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1662							110				
153	150	1199/2	1211/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1663											
153	150	596	602	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1664		ornamentTrill					111				
153	150	597	603	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1665											
153	150	598	604	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1666											
153	150	599	605	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1667											
154	151	600	606	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	1668							112				
154	151	1201/2	1213/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1669							112				
154	151	601	607	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1670							112				
154	151	1203/2	1215/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1671							112				
154	151	602	608	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1672							112				
154	151	1205/2	1217/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1673							112				
154	151	603	609	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1674							112				
154	151	1207/2	1219/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1675											
154	151	600	606	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1676											
154	151	602	608	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1677											
155	152	604	610	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1678											
155	152	606	612	0.0		1/2	1/2	Dynamic	2/2	1	1	0					p										
155	152	606	612	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1679		articStaccatoBelow									
155	152	607	613	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1680		articStaccatoBelow									
155	152	604	610	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1681											
155	152	1813/3	1831/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1682											
155	152	1814/3	1832/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1683											
155	152	605	611	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1684											
155	152	1816/3	1834/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1685											
155	152	1817/3	1835/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1686											
155	152	606	612	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1687											
155	152	1819/3	1837/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1688											
155	152	1820/3	1838/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1689											
155	152	607	613	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1690											
155	152	1822/3	1840/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1691											
155	152	1823/3	1841/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1692											
156	153	608	614	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1693		articStaccatoBelow									
156	153	610	616	0.0		1/2	1/2	Dynamic	2/2	1	1	0					f										
156	153	610	616	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1694		articStaccatoBelow									
156	153	611	617	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1695		articStaccatoBelow									
156	153	608	614	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1696											
156	153	1825/3	1843/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1697											
156	153	1826/3	1844/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1698											
156	153	609	615	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1699											
156	153	1828/3	1846/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1700											
156	153	1829/3	1847/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1701											
156	153	610	616	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1702											
156	153	1831/3	1849/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1703											
156	153	1832/3	1850/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1704											
156	153	611	617	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1705											
156	153	1834/3	1852/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1706											
156	153	1835/3	1853/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1707											
157	154	612	618	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1708		articStaccatoBelow									
157	154	614	620	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1709		articStaccatoBelow									
157	154	1843/3	1861/3	0.0		7/12	7/12	Dynamic	2/2	1	1	0					p										
157	154	615	621	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1710		articStaccatoBelow									
157	154	612	618	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1711											
157	154	1837/3	1855/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1712											
157	154	1838/3	1856/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1713											
157	154	613	619	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1714											
157	154	1840/3	1858/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1715											
157	154	1841/3	1859/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1716											
157	154	614	620	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1717											
157	154	1843/3	1861/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1718											
157	154	1844/3	1862/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1719											
157	154	615	621	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1720											
157	154	1846/3	1864/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1721											
157	154	1847/3	1865/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1722											
158	155	616	622	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1723		articStaccatoBelow									
158	155	618	624	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1724		articStaccatoAbove									
158	155	619	625	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1725		articStaccatoAbove									
158	155	616	622	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1726											
158	155	1849/3	1867/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1727											
158	155	1850/3	1868/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1728											
158	155	617	623	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1729											
158	155	1852/3	1870/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1730											
158	155	1853/3	1871/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1731											
158	155	618	624	0.0		1/2	1/2	Dynamic	2/2	2	1	0					f										
158	155	618	624	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1732											
158	155	1855/3	1873/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1733											
158	155	1856/3	1874/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1734											
158	155	619	625	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1735											
158	155	1858/3	1876/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1736											
158	155	1859/3	1877/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1737											
159	156	620	626	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1738		articStaccatoAbove									
159	156	622	628	0.0		1/2	1/2	Dynamic	2/2	1	1	0					f										
159	156	622	628	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1739		articStaccatoAbove									
159	156	623	629	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1740		articStaccatoAbove									
159	156	620	626	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1741											
159	156	1861/3	1879/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1742											
