mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	decrescendo_hairpin	crescendo_hairpin	crescendo_line	diminuendo_line
42	42	499/4	499/4	0.125	7/16	7/16	Chord	6/8	1	1	1/32		1/32	1	780				123				
42	42	999/8	999/8	0.125	15/32	15/32	Chord	6/8	1	1	1/32		1/32	1	781								
42	42	985/8	985/8	0.125	1/32	1/32	Chord	6/8	2	1	1/32		1/32	1	782				124				
42	42	493/4	493/4	0.125	1/16	1/16	Chord	6/8	2	1	1/32		1/32	1	783				124				
42	42	987/8	987/8	0.125	3/32	3/32	Chord	6/8	2	1	1/32		1/32	1	784								
43	43	1009/8	1009/8	0.0	1/32	1/32	Dynamic	6/8	1	1	0						f						
43	43	1009/8	1009/8	0.125	1/32	1/32	Chord	6/8	1	1	1/32		1/32	1	785	f			125				
43	43	505/4	505/4	0.125	1/16	1/16	Chord	6/8	1	1	1/32		1/32	1	786				125				
43	43	1011/8	1011/8	0.125	3/32	3/32	Chord	6/8	1	1	1/32		1/32	1	787								
43	43	253/2	253/2	0.0	1/8	1/8	Dynamic	6/8	1	1	0						sf						
43	43	253/2	253/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	788	mf			126				
43	43	127	127	0.125	1/4	1/4	Chord	6/8	1	1	1/32		1/32	1	789	>			126				
43	43	1017/8	1017/8	0.125	9/32	9/32	Chord	6/8	1	1	1/32		1/32	1	790				126				
43	43	509/4	509/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	791				126				
43	43	1019/8	1019/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	792				126				
43	43	255/2	255/2	0.125	3/8	3/8	Chord	6/8	1	1	1/32		1/32	1	793				126				
43	43	1021/8	1021/8	0.0	13/32	13/32	Spanner	6/8	1	1	0								126				0
43	43	1021/8	1021/8	0.125	13/32	13/32	Chord	6/8	1	1	1/32		1/32	1	794				126				0
43	43	511/4	511/4	0.0	7/16	7/16	Spanner	6/8	1	1	0								126				
43	43	511/4	511/4	0.125	7/16	7/16	Chord	6/8	1	1	1/32		1/32	1	795				126				
43	43	1023/8	1023/8	0.125	15/32	15/32	Chord	6/8	1	1	1/32		1/32	1	796								
43	43	128	128	0.125	1/2	1/2	Chord	6/8	2	1	1/32		1/32	1	797								
43	43	1025/8	1025/8	0.125	17/32	17/32	Chord	6/8	2	1	1/32		1/32	1	798								
43	43	513/4	513/4	0.125	9/16	9/16	Chord	6/8	2	1	1/32		1/32	1	799								
43	43	1027/8	1027/8	0.125	19/32	19/32	Chord	6/8	2	1	1/32		1/32	1	800								
43	43	257/2	257/2	0.125	5/8	5/8	Chord	6/8	2	1	1/32		1/32	1	801								
43	43	1029/8	1029/8	0.125	21/32	21/32	Chord	6/8	2	1	1/32		1/32	1	802								
43	43	515/4	515/4	0.125	11/16	11/16	Chord	6/8	2	1	1/32		1/32	1	803								
43	43	1031/8	1031/8	0.125	23/32	23/32	Chord	6/8	2	1	1/32		1/32	1	804								
44	44	129	129	0.0	0	0	Dynamic	6/8	1	1	0						p						
44	44	129	129	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	805				127				
44	44	259/2	259/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	806				127				
44	44	130	130	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	807				127				
44	44	261/2	261/2	0.0	3/8	3/8	Spanner	6/8	1	1	0								127	7			
44	44	261/2	261/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	808				127	7			
44	44	131	131	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	809				127	7			
44	44	263/2	263/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	810					7			
44	44	129	129	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	811	p				7			
44	44	261/2	261/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	812					7			
44	44	131	131	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	813					7			
44	44	263/2	263/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	814					7			
44	44	129	129	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	815								
44	44	261/2	261/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	816				128				
44	44	131	131	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	817				128				
44	44	263/2	263/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	818								
44	44	261/2	261/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	819								
44	44	261/2	261/2	0.5	3/8	3/8	Chord	6/8	2	3	1/8		1/8	1	820				129				
44	44	131	131	0.5	1/2	1/2	Chord	6/8	2	3	1/8		1/8	1	821				129				
44	44	263/2	263/2	0.5	5/8	5/8	Chord	6/8	2	3	1/8		1/8	1	822								
45	45	132	132	0.0	0	0	Spanner	6/8	1	1	0												
45	45	132	132	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	823				130				
45	45	265/2	265/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	824				130				
45	45	133	133	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	825				130				
45	45	267/2	267/2	0.0	3/8	3/8	Spanner	6/8	1	1	0								130	8			
45	45	267/2	267/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	826				130	8			
45	45	134	134	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	827				130	8			
45	45	269/2	269/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	828					8			
45	45	132	132	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	829					8			
45	45	267/2	267/2	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	830					8			
45	45	269/2	269/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	831					8			
45	45	132	132	0.0	0	0	Dynamic	6/8	2	1	0						rf						
45	45	132	132	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	832								
45	45	267/2	267/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	833				131				
45	45	134	134	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	834				131				
45	45	269/2	269/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	835								
45	45	267/2	267/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	836								
46	46	135	135	0.0	0	0	Spanner	6/8	1	1	0												
46	46	135	135	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	837				132				
46	46	271/2	271/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	838								
46	46	136	136	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	839								
46	46	273/2	273/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	840								
46	46	275/2	275/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	841								
46	46	135	135	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	842								
46	46	136	136	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	843								
46	46	273/2	273/2	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	844								
46	46	275/2	275/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	845								
46	46	135	135	0.0	0	0	Dynamic	6/8	2	1	0						rf						
46	46	135	135	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	846								
46	46	136	136	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	847								
46	46	273/2	273/2	0.0	3/8	3/8	Dynamic	6/8	2	1	0						rf						
46	46	273/2	273/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	848				133				
46	46	137	137	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	849								
46	46	275/2	275/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	850								
47	47	138	138	0.0	0	0	Spanner	6/8	1	1	0										4		
47	47	138	138	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	851				134		4		
47	47	277/2	277/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	852						4		
47	47	139	139	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	853						4		
47	47	279/2	279/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	854				135		4		
47	47	140	140	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	855						4		
47	47	281/2	281/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	856				136		4		
47	47	138	138	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	857						4		
47	47	139	139	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	858						4		
47	47	279/2	279/2	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	859						4		
47	47	281/2	281/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	860						4		
47	47	138	138	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	861								
47	47	139	139	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	862								
47	47	279/2	279/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	863								
47	47	281/2	281/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	864				137				
48	48	141	141	0.0	0	0	Spanner	6/8	1	1	0												
48	48	141	141	0.0	0	0	Spanner	6/8	1	1	0									9			
48	48	141	141	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	865					9			
48	48	283/2	283/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	866			articStaccatoBelow	138	9			
48	48	142	142	0.0	1/4	1/4	Spanner	6/8	1	1	0								138				
48	48	142	142	0.0	1/4	1/4	Spanner	6/8	1	1	0								138				1
48	48	142	142	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	867			articStaccatoBelow	138				1
48	48	285/2	285/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	868			articStaccatoBelow	138				1
48	48	143	143	0.0	1/2	1/2	Spanner	6/8	1	1	0								138				
48	48	143	143	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	869			articStaccatoBelow	138				
48	48	287/2	287/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	870			articStaccatoBelow					
48	48	141	141	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	871								
48	48	141	141	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	872								
49	49	144	144	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	873								
49	49	289/2	289/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	874								
49	49	145	145	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	875								
49	49	291/2	291/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	876								
49	49	146	146	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	877								
49	49	293/2	293/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	878								
49	49	144	144	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	879	pp			139				
49	49	289/2	289/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	880				139				
49	49	145	145	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	881				139				
49	49	291/2	291/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	882				139				
49	49	146	146	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	883				139				
49	49	293/2	293/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	884								
49	49	144	144	0.0	0	0	Dynamic	6/8	2	1	0						pp						
49	49	144	144	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	885								
49	49	289/2	289/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	886								
49	49	145	145	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	887								
49	49	291/2	291/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	888								
49	49	146	146	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	889								
49	49	293/2	293/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	890								
50	50	147	147	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	891				140				
50	50	295/2	295/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	892				140				
50	50	148	148	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	893				140				
50	50	297/2	297/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	894			ornamentTurn	140				
50	50	149	149	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	895				140				
50	50	299/2	299/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	896								
50	50	147	147	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	897								
50	50	295/2	295/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	898								
50	50	148	148	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	899								
50	50	297/2	297/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	900								
50	50	149	149	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	901								
50	50	299/2	299/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	902								
50	50	147	147	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	903								
50	50	295/2	295/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	904								
50	50	148	148	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	905								
50	50	297/2	297/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	906								
50	50	149	149	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	907								
50	50	299/2	299/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	908								
51	51	150	150	0.0	0	0	Spanner	6/8	1	1	0											6	
51	51	150	150	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	909				141			6	
51	51	301/2	301/2	0.0	1/8	1/8	Spanner	6/8	1	1	0								141				
51	51	301/2	301/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	910				141				
51	51	151	151	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	911				141				
51	51	303/2	303/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	912				141				
51	51	152	152	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	913				141				
51	51	305/2	305/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	914								
51	51	150	150	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	915	<							
51	51	301/2	301/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	916								
51	51	151	151	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	917								
51	51	303/2	303/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	918								
51	51	152	152	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	919								
51	51	305/2	305/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	920								
51	51	150	150	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	921								
51	51	301/2	301/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	922								
51	51	151	151	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	923								
51	51	303/2	303/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	924								
51	51	152	152	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	925								
51	51	305/2	305/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	926								
52	52	153	153	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	927								
52	52	155	155	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	928			articStaccatoAbove	142				
52	52	311/2	311/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	929			articStaccatoAbove					
52	52	153	153	0.0	0	0	Dynamic	6/8	1	2	0						fp						
52	52	153	153	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	930								
52	52	153	153	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	931				143				
52	52	613/4	613/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	932				143				
52	52	307/2	307/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	933				143				
52	52	615/4	615/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	934				143				
52	52	154	154	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	935				143				
52	52	617/4	617/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	936								
52	52	309/2	309/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	937				144				
52	52	619/4	619/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	938				144				
52	52	155	155	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	939				144				
52	52	621/4	621/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	940				144				
52	52	311/2	311/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	941				144				
52	52	623/4	623/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	942								
53	53	156	156	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	943				145				
53	53	627/4	627/4	0.125	3/16	3/16	Chord	6/8	1	1	1/32		1/32	1	944				145				
53	53	1255/8	1255/8	0.125	7/32	7/32	Chord	6/8	1	1	1/32		1/32	1	945								
53	53	157	157	0.375	1/4	1/4	Chord	6/8	1	1	3/32		1/16	3/2	946			articStaccatoAbove					
53	53	1259/8	1259/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	947			articStaccatoAbove					
53	53	315/2	315/2	0.75	3/8	3/8	Chord	6/8	1	1	3/16		1/8	3/2	948				146				
53	53	633/4	633/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	949								
53	53	317/2	317/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	950			articStaccatoAbove	147				
53	53	635/4	635/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	951			articStaccatoAbove					
53	53	156	156	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	952								
53	53	156	156	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	953				148				
53	53	625/4	625/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	954				148				
53	53	313/2	313/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	955				148				
53	53	627/4	627/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	956				148				
53	53	157	157	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	957				148				
53	53	629/4	629/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	958								
53	53	315/2	315/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	959				149				
53	53	631/4	631/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	960				149				
53	53	158	158	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	961				149				
53	53	633/4	633/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	962				149				
53	53	317/2	317/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	963				149				
53	53	635/4	635/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	964								
54	54	159	159	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	965				150				
54	54	637/4	637/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	966								
54	54	161	161	0.0	1/2	1/2	Spanner	6/8	1	1	0											7	
54	54	161	161	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	967			articStaccatoAbove	151			7	
54	54	323/2	323/2	0.0	5/8	5/8	Spanner	6/8	1	1	0												
54	54	323/2	323/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	968			articStaccatoAbove					
54	54	321/2	321/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	969								
54	54	643/4	643/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	970								
54	54	161	161	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	971								
54	54	645/4	645/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	972								
54	54	323/2	323/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	973								
54	54	647/4	647/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	974								
54	54	159	159	0.25	0	0	Chord	6/8	2	2	1/16		1/16	1	975				152				
54	54	637/4	637/4	0.25	1/16	1/16	Chord	6/8	2	2	1/16		1/16	1	976				152				
54	54	319/2	319/2	0.25	1/8	1/8	Chord	6/8	2	2	1/16		1/16	1	977				152				
54	54	639/4	639/4	0.25	3/16	3/16	Chord	6/8	2	2	1/16		1/16	1	978				152				
54	54	160	160	0.25	1/4	1/4	Chord	6/8	2	2	1/16		1/16	1	979				152				
54	54	641/4	641/4	0.25	5/16	5/16	Chord	6/8	2	2	1/16		1/16	1	980								
54	54	321/2	321/2	1.0	3/8	3/8	Chord	6/8	2	2	1/4		1/4	1	981								
54	54	323/2	323/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	982								
55	55	162	162	0.0	0	0	Dynamic	6/8	1	1	0						ff						
55	55	162	162	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	983				153				
55	55	325/2	325/2	0.0	1/8	1/8	Spanner	6/8	1	1	0								153	10			
55	55	325/2	325/2	0.125	1/8	1/8	Chord	6/8	1	1	1/32		1/32	1	984				153	10			
55	55	1301/8	1301/8	0.125	5/32	5/32	Chord	6/8	1	1	1/32		1/32	1	985					10			
55	55	651/4	651/4	0.125	3/16	3/16	Chord	6/8	1	1	1/32		1/32	1	986			articStaccatoAbove		10			
55	55	1303/8	1303/8	0.125	7/32	7/32	Chord	6/8	1	1	1/32		1/32	1	987			articStaccatoAbove		10			
55	55	163	163	0.125	1/4	1/4	Chord	6/8	1	1	1/32		1/32	1	988			articStaccatoBelow		10			
55	55	1305/8	1305/8	0.125	9/32	9/32	Chord	6/8	1	1	1/32		1/32	1	989			articStaccatoBelow		10			
55	55	653/4	653/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	990			articStaccatoBelow		10			
55	55	1307/8	1307/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	991					10			
55	55	327/2	327/2	0.0	3/8	3/8	Dynamic	6/8	1	1	0						p						
55	55	327/2	327/2	0.0	3/8	3/8	Spanner	6/8	1	1	0												
55	55	327/2	327/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	992								
55	55	329/2	329/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	993								
55	55	327/2	327/2	0.75	3/8	3/8	Chord	6/8	1	2	3/16		1/8	3/2	994	p			154				
55	55	657/4	657/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16		1/16	1	995				154				
55	55	329/2	329/2	0.25	5/8	5/8	Chord	6/8	1	2	1/16		1/16	1	996				154				
55	55	659/4	659/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16		1/16	1	997								
55	55	162	162	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	998								
55	55	649/4	649/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	999								
55	55	325/2	325/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	1000								
55	55	651/4	651/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	1001								
55	55	163	163	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	1002								
55	55	653/4	653/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	1003								
55	55	655/4	655/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	1004				155				
55	55	164	164	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1005				155				
55	55	657/4	657/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1006				155				
55	55	329/2	329/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1007				155				
55	55	659/4	659/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1008								
55	55	162	162	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	1009								
55	55	327/2	327/2	1.0	3/8	3/8	Chord	6/8	2	2	1/4		1/4	1	1010								
55	55	329/2	329/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1011								
56	56	165	165	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1012								
56	56	166	166	0.0	1/4	1/4	Dynamic	6/8	1	1	0						p						
56	56	166	166	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1013								
56	56	333/2	333/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1014				156				
56	56	335/2	335/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1015				156				
56	56	671/4	671/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1016								
56	56	333/2	333/2	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	1017								
56	56	335/2	335/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	1018								
56	56	165	165	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1019								
56	56	333/2	333/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1020				157				
56	56	335/2	335/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1021				157				
56	56	671/4	671/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1022								
56	56	165	165	1.0	0	0	Chord	6/8	2	2	1/4		1/4	1	1023								
56	56	333/2	333/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	1024								
57	57	168	168	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1025				158				
57	57	337/2	337/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1026								
57	57	169	169	0.375	1/4	1/4	Chord	6/8	1	1	3/32		1/16	3/2	1027			ornamentTurn					
57	57	1355/8	1355/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	1028								
57	57	339/2	339/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1029				159				
57	57	170	170	0.125	1/2	1/2	Chord	6/8	1	1	1/32		1/32	1	1030				159				
57	57	1361/8	1361/8	0.125	17/32	17/32	Chord	6/8	1	1	1/32		1/32	1	1031				159				
57	57	681/4	681/4	0.125	9/16	9/16	Chord	6/8	1	1	1/32		1/32	1	1032				159				
57	57	1363/8	1363/8	0.125	19/32	19/32	Chord	6/8	1	1	1/32		1/32	1	1033				159				
57	57	341/2	341/2	0.125	5/8	5/8	Chord	6/8	1	1	1/32		1/32	1	1034				159				
57	57	1365/8	1365/8	0.125	21/32	21/32	Chord	6/8	1	1	1/32		1/32	1	1035				159				
57	57	683/4	683/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32		1/32	1	1036				159				
57	57	1367/8	1367/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	1037								
