mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
105	104	623/2	623/2	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	1167		
105	104	312	312	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1168		
106	105	625/2	625/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1169	sf	
106	105	1251/4	1251/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1170		
106	105	313	313	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1171		
106	105	1253/4	1253/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1172		
106	105	627/2	627/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1173		
106	105	1255/4	1255/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1174		
106	105	314	314	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1175		
106	105	1257/4	1257/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1176		
106	105	629/2	629/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1177		
106	105	1259/4	1259/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1178		
106	105	315	315	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1179		
106	105	1261/4	1261/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1180		
106	105	625/2	625/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1181		
106	105	625/2	625/2	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	1182		
106	105	314	314	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	1183		
106	105	629/2	629/2	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	1184		
106	105	315	315	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1185		
107	106	631/2	631/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1186		
107	106	1263/4	1263/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1187		
107	106	316	316	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1188		
107	106	1265/4	1265/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1189		
107	106	633/2	633/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1190		
107	106	1267/4	1267/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1191		
107	106	317	317	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1192		
107	106	1269/4	1269/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1193		
107	106	635/2	635/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1194		
107	106	1271/4	1271/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1195		
107	106	318	318	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1196		
107	106	1273/4	1273/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1197		
107	106	631/2	631/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1198		
107	106	631/2	631/2	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	1199		
107	106	316	316	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	1200		
107	106	633/2	633/2	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	1201		
107	106	317	317	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	1202		
107	106	635/2	635/2	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	1203		
107	106	318	318	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1204		
108	107	637/2	637/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1205	ff	
108	107	1275/4	1275/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1206		
108	107	319	319	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1207		
108	107	1277/4	1277/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1208		
108	107	639/2	639/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1209		
108	107	1279/4	1279/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1210		
108	107	320	320	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1211		
108	107	1281/4	1281/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1212		
108	107	641/2	641/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1213		
108	107	1283/4	1283/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1214		
108	107	321	321	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1215		
108	107	1285/4	1285/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1216		
108	107	637/2	637/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1217		
108	107	637/2	637/2	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	1218		
108	107	319	319	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	1219		
108	107	639/2	639/2	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	1220		
108	107	320	320	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	1221		
108	107	641/2	641/2	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	1222		
108	107	321	321	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1223		
109	108	643/2	643/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1224		
109	108	1287/4	1287/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1225		
109	108	322	322	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1226		
109	108	1289/4	1289/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1227		
109	108	645/2	645/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1228		
109	108	1291/4	1291/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1229		
109	108	323	323	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1230		
109	108	1293/4	1293/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1231		
109	108	647/2	647/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1232		
109	108	1295/4	1295/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1233		
109	108	324	324	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1234		
109	108	1297/4	1297/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1235		
109	108	643/2	643/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1236		
109	108	643/2	643/2	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	1237		
109	108	322	322	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	1238		
109	108	645/2	645/2	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	1239		
109	108	323	323	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	1240		
109	108	647/2	647/2	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	1241		
109	108	324	324	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1242		
110	109	649/2	649/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1243	ff	
110	109	1299/4	1299/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1244		
110	109	325	325	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1245		
110	109	1301/4	1301/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1246		
110	109	651/2	651/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1247		
110	109	1303/4	1303/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1248		
110	109	326	326	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1249		
110	109	1305/4	1305/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1250		
110	109	653/2	653/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1251		
110	109	1307/4	1307/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1252		
110	109	327	327	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1253		
110	109	1309/4	1309/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1254		
110	109	649/2	649/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1255		
111	110	655/2	655/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1256		
111	110	1311/4	1311/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1257		
111	110	328	328	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1258		
111	110	1313/4	1313/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1259		
111	110	657/2	657/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1260		
111	110	1315/4	1315/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1261		
111	110	329	329	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1262		
111	110	1317/4	1317/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1263		
111	110	659/2	659/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1264		
111	110	1319/4	1319/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1265		
111	110	330	330	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1266		
111	110	1321/4	1321/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1267		
111	110	655/2	655/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1268		
112	111	661/2	661/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1269		
112	111	1323/4	1323/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1270		
112	111	331	331	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1271		
112	111	1325/4	1325/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1272		
112	111	663/2	663/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1273		
112	111	1327/4	1327/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1274		
112	111	332	332	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	1275		
112	111	1329/4	1329/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	1276		
112	111	665/2	665/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1277		
112	111	1331/4	1331/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1278		
112	111	333	333	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1279		
112	111	1333/4	1333/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1280		
112	111	661/2	661/2	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1281		
113	112	334	334	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1282		articStaccatoBelow
113	112	669/2	669/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1283		articStaccatoBelow
113	112	335	335	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1284		articStaccatoBelow
113	112	671/2	671/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1285		articStaccatoBelow
113	112	336	336	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1286		articStaccatoBelow
113	112	667/2	667/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	1287		
113	112	1335/4	1335/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	1288		
113	112	334	334	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	1289		
113	112	1337/4	1337/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	1290		
113	112	669/2	669/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	1291		
113	112	1339/4	1339/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	1292		
113	112	335	335	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	1293		
113	112	1341/4	1341/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	1294		
113	112	671/2	671/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1295		
113	112	1343/4	1343/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1296		
113	112	336	336	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1297		
113	112	1345/4	1345/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1298		
114	113	673/2	673/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1299	ff	
114	113	338	338	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1300		
114	113	673/2	673/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1301		
114	113	338	338	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1302		
114	113	339	339	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1303		
115	114	679/2	679/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1304		
115	114	681/2	681/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1305		
115	114	341	341	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1306		
115	114	342	342	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1307		
116	115	345	345	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1308	p	
116	115	685/2	685/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1309		
116	115	687/2	687/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1310		
116	115	344	344	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1311		
116	115	345	345	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1312		
117	116	691/2	691/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1313		
117	116	346	346	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1314		
117	116	693/2	693/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1315		
117	116	347	347	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1316		
117	116	695/2	695/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1317		
117	116	348	348	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1318		
117	116	691/2	691/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1319		
117	116	347	347	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	1320		
117	116	691/2	691/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1321		
117	116	693/2	693/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1322		
117	116	347	347	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1323		
117	116	348	348	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1324		
118	117	697/2	697/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1325		
118	117	349	349	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1326		
118	117	699/2	699/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1327		articStaccatoAbove
118	117	350	350	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1328		articStaccatoAbove
118	117	697/2	697/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	1329		
118	117	699/2	699/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	1330		
118	117	350	350	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	1331		
118	117	697/2	697/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1332		
118	117	699/2	699/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1333		
118	117	350	350	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1334		
118	117	351	351	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1335		
119	118	1407/4	1407/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1336		
119	118	352	352	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1337		
119	118	1409/4	1409/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1338		
119	118	705/2	705/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1339		
119	118	1411/4	1411/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1340		
119	118	353	353	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1341		
119	118	354	354	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1342		
119	118	703/2	703/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1343		
119	118	705/2	705/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1344		
119	118	353	353	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1345		
119	118	354	354	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1346		
120	119	1419/4	1419/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1347		
120	119	355	355	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1348		
120	119	1421/4	1421/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1349		
120	119	711/2	711/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1350		
120	119	1423/4	1423/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1351		
120	119	356	356	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1352		
120	119	357	357	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1353		
120	119	709/2	709/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1354		
120	119	711/2	711/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1355		
120	119	356	356	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1356		
120	119	357	357	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1357		
121	120	715/2	715/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1358		
121	120	358	358	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1359		
121	120	717/2	717/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1360		
121	120	359	359	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1361		
121	120	719/2	719/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1362		
121	120	360	360	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1363		
121	120	715/2	715/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1364		
121	120	359	359	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	1365		
121	120	715/2	715/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1366		
121	120	717/2	717/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1367		
121	120	359	359	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1368		
121	120	360	360	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1369		
122	121	721/2	721/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1370		
122	121	361	361	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1371		
122	121	723/2	723/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1372		articStaccatoAbove
122	121	362	362	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1373		articStaccatoAbove
122	121	363	363	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1374		
122	121	721/2	721/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	1375		
122	121	723/2	723/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	1376		
122	121	362	362	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	1377		
122	121	363	363	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	1378		
122	121	721/2	721/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1379		
122	121	723/2	723/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1380		
122	121	362	362	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1381		
122	121	363	363	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1382		
123	122	727/2	727/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1383		
123	122	729/2	729/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1384		
123	122	365	365	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1385		articStaccatoAbove
123	122	366	366	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1386		
123	122	727/2	727/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1387	<	
123	122	365	365	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	1388		
123	122	366	366	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	1389		
123	122	727/2	727/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1390		
123	122	729/2	729/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1391		
123	122	365	365	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1392		
123	122	366	366	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1393		
124	123	733/2	733/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1394		
124	123	735/2	735/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1395		
124	123	368	368	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1396		articStaccatoAbove
124	123	369	369	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1397		
124	123	733/2	733/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1398	<	
124	123	368	368	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	1399		
124	123	369	369	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	1400		
124	123	733/2	733/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1401		
124	123	735/2	735/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1402		
124	123	368	368	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1403		
124	123	369	369	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1404		
125	124	739/2	739/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1405		
125	124	741/2	741/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1406		
125	124	371	371	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1407		articStaccatoAbove
125	124	372	372	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1408		
125	124	739/2	739/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1409	<	
125	124	371	371	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	1410		
125	124	372	372	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	1411		
125	124	739/2	739/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1412		
125	124	741/2	741/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1413		
125	124	371	371	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1414		
125	124	372	372	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1415		
126	125	745/2	745/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1416		
126	125	375	375	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1417		
126	125	745/2	745/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	1418		
126	125	375	375	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	1419		
126	125	745/2	745/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1420		
126	125	747/2	747/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1421		
126	125	374	374	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1422		
126	125	375	375	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1423		
127	126	751/2	751/2	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	1424		
127	126	1505/4	1505/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1425		
127	126	753/2	753/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1426		
127	126	1507/4	1507/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1427		
127	126	377	377	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1428		articStaccatoAbove
127	126	378	378	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1429		
127	126	751/2	751/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1430	<	
127	126	377	377	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	1431		
127	126	378	378	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	1432		
127	126	751/2	751/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1433		
127	126	753/2	753/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1434		
127	126	377	377	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1435		
127	126	378	378	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1436		
128	127	757/2	757/2	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	1437		
128	127	1517/4	1517/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1438		
128	127	759/2	759/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1439		
128	127	1519/4	1519/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1440		
128	127	380	380	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1441		articStaccatoAbove
128	127	381	381	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1442		
128	127	757/2	757/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1443	<	
128	127	380	380	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	1444		
128	127	381	381	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	1445		
128	127	757/2	757/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1446		
128	127	759/2	759/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1447		
128	127	380	380	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1448		
128	127	381	381	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1449		
129	128	763/2	763/2	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	1450		
129	128	1529/4	1529/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1451		
