mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
25	25	297/4	297/4	0.0625	9/16	9/16	3/4	1	1	1/64		1/64	1		1	79	G5	5	446
25	25	1189/16	1189/16	0.0625	37/64	37/64	3/4	1	1	1/64		1/64	1		-4	80	Ab5	5	447
25	25	595/8	595/8	0.0625	19/32	19/32	3/4	1	1	1/64		1/64	1		1	79	G5	5	448
25	25	1191/16	1191/16	0.0625	39/64	39/64	3/4	1	1	1/64		1/64	1		-4	80	Ab5	5	449
25	25	149/2	149/2	0.0625	5/8	5/8	3/4	1	1	1/64		1/64	1		1	79	G5	5	450
25	25	1193/16	1193/16	0.0625	41/64	41/64	3/4	1	1	1/64		1/64	1		-4	80	Ab5	5	451
25	25	597/8	597/8	0.0625	21/32	21/32	3/4	1	1	1/64		1/64	1		1	79	G5	5	452
25	25	1195/16	1195/16	0.0625	43/64	43/64	3/4	1	1	1/64		1/64	1		-4	80	Ab5	5	453
25	25	299/4	299/4	0.0625	11/16	11/16	3/4	1	1	1/64		1/64	1		1	79	G5	5	454
25	25	1197/16	1197/16	0.0625	45/64	45/64	3/4	1	1	1/64		1/64	1		-4	80	Ab5	5	455
25	25	599/8	599/8	0.0625	23/32	23/32	3/4	1	1	1/64		1/64	1		1	79	G5	5	456
25	25	1199/16	1199/16	0.0625	47/64	47/64	3/4	1	1	1/64		1/64	1		-4	80	Ab5	5	457
26	26	75	75	3.0	0	0	3/4	2	1	3/4		1/2	3/2		2	50	D3	3	495
26	26	75	75	3.0	0	0	3/4	2	1	3/4		1/2	3/2		-1	53	F3	3	495
26	26	75	75	3.0	0	0	3/4	2	1	3/4		1/2	3/2		-2	58	Bb3	3	495
26	26	75	75	0.0625	0	0	3/4	1	2	1/64		1/64	1		-4	80	Ab5	5	486
26	26	75	75	2.0	0	0	3/4	1	1	1/2		1/2	1		-4	80	Ab5	5	459
26	26	1201/16	1201/16	0.0625	1/64	1/64	3/4	1	2	1/64		1/64	1		-2	82	Bb5	5	487
26	26	601/8	601/8	1.5	1/32	1/32	3/4	1	2	3/8	3/16_c64_1	1/4	3/2		-4	80	Ab5	5	488
26	26	601/8	601/8	1.5	1/32	1/32	3/4	1	2	3/8	3/16_c64_2	1/4	3/2		-2	82	Bb5	5	489
26	26	613/8	613/8	0.075	13/32	13/32	3/4	1	2	3/160		1/32	3/5		-4	80	Ab5	5	490
26	26	767/10	767/10	0.075	17/40	17/40	3/4	1	2	3/160		1/32	3/5		-2	82	Bb5	5	491
26	26	3071/40	3071/40	0.075	71/160	71/160	3/4	1	2	3/160		1/32	3/5		-4	80	Ab5	5	492
26	26	1537/20	1537/20	0.075	37/80	37/80	3/4	1	2	3/160		1/32	3/5		-2	82	Bb5	5	493
26	26	3077/40	3077/40	0.075	77/160	77/160	3/4	1	2	3/160		1/32	3/5		-4	80	Ab5	5	494
26	26	77	77	0.25	1/2	1/2	3/4	1	1	1/16		1/16	1		1	79	G5	5	460
26	26	309/4	309/4	0.25	9/16	9/16	3/4	1	1	1/16		1/16	1		-4	80	Ab5	5	461
26	26	155/2	155/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		-2	82	Bb5	5	462
26	26	311/4	311/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		-4	80	Ab5	5	463
26	26	78	78	0.25	3/4	3/4	3/4	1	1	1/16		1/16	1		1	79	G5	5	464
26	26	313/4	313/4	0.25	13/16	13/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	465
26	26	157/2	157/2	0.25	7/8	7/8	3/4	1	1	1/16		1/16	1		4	76	E5	5	466
26	26	315/4	315/4	0.25	15/16	15/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	467
26	26	79	79	0.25	1	1	3/4	1	1	1/16		1/16	1		1	79	G5	5	468
26	26	317/4	317/4	0.25	17/16	17/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	469
26	26	159/2	159/2	0.25	9/8	9/8	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	470
26	26	319/4	319/4	0.25	19/16	19/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	471
26	26	80	80	0.25	5/4	5/4	3/4	1	1	1/16		1/16	1		7	73	C#5	5	472
26	26	321/4	321/4	0.25	21/16	21/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	473
26	26	161/2	161/2	0.25	11/8	11/8	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	474
26	26	323/4	323/4	0.25	23/16	23/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	475
26	26	81	81	0.25	3/2	3/2	3/4	1	1	1/16		1/16	1		0	72	C5	5	476
26	26	325/4	325/4	0.25	25/16	25/16	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	477
26	26	163/2	163/2	0.25	13/8	13/8	3/4	1	1	1/16		1/16	1		3	69	A4	4	478
26	26	327/4	327/4	0.25	27/16	27/16	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	479
26	26	82	82	0.25	7/4	7/4	3/4	1	1	1/16		1/16	1		5	71	B4	4	480
26	26	329/4	329/4	0.25	29/16	29/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	481
26	26	165/2	165/2	0.25	15/8	15/8	3/4	1	1	1/16		1/16	1		1	67	G4	4	482
26	26	331/4	331/4	1.0	31/16	31/16	3/4	1	1	1/4		1/4	1		-2	70	Bb4	4	483
26	26	335/4	335/4	1.0	35/16	35/16	3/4	1	1	1/4		1/4	1		3	69	A4	4	484
26	26	339/4	339/4	1.0	39/16	39/16	3/4	1	1	1/4		1/4	1		-4	68	Ab4	4	485
